t,CLK,CLK/CYC,per,PER,tim,TIM,PER/TIM,cwo,CWO,pdp1,PDP1,vri,VRI,clk,CRY
1093.64986,40.09441499,33.60496793,34.51303888,18.80594699,32.4055356,22.76916502,14.70767036,2.461474928,1.091560884,21.09243984,23.40016812,10.79776189,7.564441042,15.53995669,60.63420242
1093.698335,40.10201146,33.60758311,34.56306345,18.89526057,32.51452824,22.88124914,14.78166053,2.486953044,1.094347836,21.15881993,23.48412482,10.83274996,7.586422204,15.55575711,60.46533992
1093.746811,40.11038913,33.60618341,34.61039625,18.98430325,32.62189478,22.9926985,14.85641691,2.512388884,1.097197205,21.22480798,23.56827626,10.8671798,7.608548108,15.57188716,60.29587316
1093.795287,40.11954988,33.60074286,34.65493361,19.0730476,32.72756917,23.1034736,14.93192724,2.537765663,1.100109109,21.29037392,23.65260384,10.90102748,7.630814707,15.58834603,60.12581109
1093.840185,40.12873464,33.59211179,34.69360373,19.15495191,32.82387829,23.20543629,15.00252614,2.561202051,1.102861968,21.35069827,23.7308484,10.93183726,7.651559849,15.60388279,59.9677764
1093.885083,40.13859408,33.58007194,34.72971682,19.23655294,32.91862878,23.30675197,15.07374982,2.584559341,1.105668581,21.41061087,23.80921171,10.96210892,7.672418561,15.61970012,59.80924579
1093.929982,40.14912949,33.56469461,34.76320606,19.31782705,33.01177171,23.40738655,15.14558684,2.607823746,1.108528956,21.47008843,23.88767747,10.99182478,7.693387213,15.6357972,59.65022637
1093.97488,40.16034212,33.54607504,34.79401212,19.39875012,33.10326035,23.50730528,15.2180252,2.630981488,1.111443074,21.52910828,23.96622893,11.020968,7.714462054,15.65217311,59.49072524
1094.019463,40.17214733,33.5244925,34.82189627,19.47873377,33.19242639,23.6057798,15.29053785,2.653857643,1.114389873,21.58723936,24.04429703,11.04932434,7.73549026,15.66870908,59.3318737
1094.064046,40.18462252,33.49995555,34.84704289,19.55832273,33.27987725,23.70347957,15.36361814,2.676601812,1.117389537,21.64487682,24.12241548,11.07708582,7.756615443,15.68551804,59.17256113
1094.108629,40.19776871,33.47260035,34.86941952,19.63749241,33.36557561,23.80037052,15.43725259,2.699200898,1.120441963,21.70200097,24.20056675,11.10423909,7.777833594,15.70259889,59.01279448
1094.153213,40.21158684,33.44256795,34.88900254,19.71621807,33.44948728,23.8964187,15.51142715,2.721642025,1.123547016,21.75859312,24.27873299,11.13077195,7.799140607,15.71995048,58.85258067
1094.192303,40.22425617,33.41414598,34.90386244,19.78486013,33.52156678,23.97991426,15.57689658,2.741178557,1.126312715,21.80776166,24.34726751,11.15351692,7.817892491,15.73538622,58.71174208
1094.231394,40.23744328,33.38387122,34.91655827,19.85312497,33.59222998,24.06271427,15.64275974,2.760575594,1.129118622,21.85649635,24.41578725,11.17576982,7.836706577,15.75102828,58.57056971
1094.270485,40.25114864,33.35183592,34.92708975,19.9209959,33.66145982,24.14479738,15.70900606,2.779824965,1.131964594,21.90478652,24.48427971,11.19752471,7.855579936,15.76687574,58.42906823
1094.309576,40.26537269,33.31812871,34.93546088,19.98845628,33.72924102,24.22614263,15.77562461,2.798918673,1.134850471,21.9526221,24.55273234,11.21877628,7.874509599,15.78292763,58.2872423
1094.345668,40.27896677,33.28559529,34.94127876,20.05036425,33.79052602,24.30057666,15.83745488,2.816403086,1.137550306,21.99637725,24.61588895,11.23794713,7.892034917,15.79792912,58.15600905
1094.381761,40.29300363,33.25177146,34.94527079,20.11189522,33.85055504,24.37434906,15.89958374,2.833742107,1.140283858,22.03972967,24.6789908,11.25668176,7.909603271,15.8131032,58.02450682
1094.417854,40.30748349,33.21671631,34.94744829,20.17303644,33.90931971,24.44744506,15.96200182,2.850929845,1.143050964,22.08267263,24.74202783,11.27497737,7.92721224,15.82844899,57.89273927
1094.453947,40.32240655,33.18048514,34.94782467,20.23377527,33.9668127,24.51985036,16.0246995,2.867960539,1.145851449,22.12519978,24.80498997,11.29283161,7.944859386,15.8439656,57.76071003
1094.488782,40.33722998,33.14444971,34.9464943,20.29200407,34.02109019,24.58906444,16.08546812,2.88424351,1.148585817,22.16584491,24.86567744,11.30964317,7.961925433,15.85910257,57.6330372
1094.523617,40.35246648,33.10740987,34.94351574,20.34983534,34.07417233,24.65761065,16.14647896,2.900369994,1.151350927,22.20609195,24.92627668,11.32604023,7.979022524,15.87439693,57.50512726
1094.558452,40.36811613,33.06940558,34.93890543,20.4072582,34.12605496,24.72547783,16.20772276,2.916335146,1.154146589,22.24593603,24.98677864,11.34202157,7.99614842,15.88984777,57.37698348
1094.593287,40.38417893,33.0304738,34.93268092,20.4642619,34.17673464,24.79265525,16.26919008,2.932134232,1.156972607,22.2853725,25.04717426,11.35758625,8.013300868,15.90545417,57.2486091
1094.627679,40.40044277,32.99116051,34.9249701,20.52011927,34.22558705,24.85829179,16.33008564,2.947564987,1.159792266,22.32390332,25.10668874,11.3725436,8.030259048,15.92101378,57.12164407
1094.662071,40.41710927,32.95100662,34.91572245,20.57554782,34.27326204,24.92323686,16.39118021,2.96282501,1.1626411,22.36202847,25.16608207,11.3870937,8.047238719,15.93672314,56.99446056
1094.696463,40.43417834,32.91003998,34.90495704,20.63053779,34.319758,24.98748174,16.45246415,2.977910045,1.165518892,22.39974411,25.22534562,11.40123632,8.064237689,15.95258126,56.86706168
1094.730855,40.45164984,32.86828623,34.8926935,20.68507958,34.36507381,25.05101811,16.51392768,2.992815938,1.168425412,22.43704653,25.28447075,11.4149714,8.081253757,15.96858715,56.73945053
1094.765242,40.46952107,32.82577488,34.87895391,20.73915618,34.40920266,25.11382929,16.57555213,3.007536564,1.171360008,22.47392704,25.34344058,11.42829722,8.098282312,15.98473748,56.61164831
1094.79963,40.48779426,32.7825216,34.8637569,20.79276616,34.45215078,25.17591708,16.63733604,3.022070083,1.17432284,22.51038758,25.40225492,11.44121604,8.115323549,16.00103344,56.48364007
1094.834017,40.50646916,32.73854615,34.84712292,20.84590052,34.49391832,25.23727467,16.69926915,3.03641263,1.177313654,22.54642492,25.46090528,11.45372828,8.132375254,16.01747395,56.35542891
1094.868404,40.5255455,32.6938666,34.82907258,20.89855051,34.53450576,25.29789561,16.76134107,3.050560437,1.180332184,22.58203597,25.51938324,11.46583454,8.149435215,16.03405789,56.2270179
1094.903051,40.54517178,32.64815378,34.80947423,20.95110006,34.57420745,25.35822384,16.82401209,3.064614557,1.183401295,22.6174822,25.57812056,11.47762246,8.166630291,16.05091116,56.09743678
1094.937699,40.56520488,32.60175832,34.78848009,21.00314064,34.61271313,25.4177925,16.88680238,3.078463591,1.186497975,22.65248977,25.63666581,11.4889998,8.183829228,16.0679077,55.96765902
1094.972346,40.58564439,32.55469434,34.76611118,21.05466391,34.65002421,25.47659638,16.94970088,3.092103975,1.189621925,22.68705589,25.69501053,11.49996752,8.20102976,16.08504628,55.83768775
1095.006993,40.60648986,32.50697468,34.74238841,21.10566176,34.68614242,25.53463057,17.0126964,3.105532242,1.192772838,22.72117787,25.75314634,11.51052669,8.218229617,16.10232565,55.70752607
1095.04207,40.62800713,32.45800665,34.71701324,21.15674939,34.72149583,25.59259646,17.07656124,3.118907677,1.195990008,22.75526838,25.8117825,11.52080194,8.23563999,16.11996166,55.57555777
1095.077148,40.6499394,32.40838959,34.69029298,21.20728244,34.75563082,25.64976459,17.14050207,3.132058842,1.199234149,22.78889845,25.8701874,11.53066092,8.253044997,16.13773933,55.44340069
1095.112225,40.67228607,32.35813356,34.66224866,21.25725317,34.78854987,25.70613112,17.20450695,3.144982442,1.202504913,22.8220656,25.92835255,11.54010503,8.270442292,16.15565728,55.31105805
1095.147302,40.69504646,32.30724771,34.63290107,21.3066541,34.82025566,25.76169246,17.26856379,3.157675278,1.205801941,22.85476744,25.98626954,11.54913573,8.28782953,16.17371411,55.17853304
1095.182922,40.71858117,32.25493958,34.60178744,21.35622781,34.8512128,25.81728501,17.33365111,3.170324922,1.209176412,22.88749606,26.04481892,11.55788452,8.305472739,16.1921906,55.04377689
1095.218541,40.74254096,32.20199838,34.56937212,21.40519909,34.88092504,25.87204099,17.39876663,3.182730291,1.212577192,22.91974018,26.10309516,11.5662103,8.323100718,16.21080728,54.90883929
1095.254161,40.76692497,32.14843125,34.53567578,21.45356082,34.90939571,25.92595776,17.46389741,3.194888353,1.216003874,22.95149755,26.16108969,11.57411482,8.340711027,16.2295626,54.77372354
1095.28978,40.7917323,32.09424463,34.50071873,21.50130608,34.9366283,25.97903288,17.52903046,3.20679619,1.219456044,22.982766,26.21879405,11.58159989,8.358301231,16.24845498,54.63843294
1095.326015,40.81740168,32.03849195,34.46388458,21.549237,34.96306489,26.03215933,17.59527788,3.218650147,1.222993583,23.01407096,26.27718918,11.58878585,8.37617227,16.2678128,54.50062841
1095.36225,40.84350707,31.98210967,34.42578685,21.59651631,34.98822797,26.08441073,17.66150025,3.230239392,1.226556601,23.04486566,26.33526663,11.59554168,8.394017443,16.28730907,54.36264978
1095.398485,40.87004736,31.92510276,34.38644557,21.64313747,35.01212162,26.13578547,17.72768367,3.241561189,1.23014463,23.07514804,26.39301779,11.60186945,8.411834207,16.30694201,54.22450047
1095.43472,40.89702136,31.86747566,34.34588033,21.68909422,35.03475004,26.18628213,17.7938142,3.252612916,1.233757191,23.1049161,26.45043413,11.60777127,8.429620033,16.32670987,54.08618391
1095.471617,40.92493319,31.80816121,34.30333507,21.73520262,35.05649669,26.23679894,17.8610856,3.263586693,1.23746054,23.13469821,26.50854801,11.61334556,8.447696808,16.34697608,53.94516881
1095.508515,40.95329208,31.74821155,34.25956015,21.78060968,35.07694049,26.28640313,17.9282728,3.274275304,1.241188293,23.16394306,26.56629723,11.6184827,8.465736233,16.36737835,53.80398738
1095.545413,40.98209659,31.68763007,34.21457475,21.82530951,35.09608619,26.33509404,17.99536097,3.284676344,1.244939912,23.19264876,26.62367313,11.62318504,8.483735664,16.38791472,53.66264319
1095.582311,41.01134522,31.62641974,34.16839757,21.86929648,35.11393861,26.3828711,18.06233523,3.294787533,1.248714851,23.22081345,26.68066717,11.62745494,8.501692472,16.40858317,53.5211398
1095.619901,41.04159796,31.56341651,34.12014687,21.91337049,35.13080127,26.43060487,18.13043417,3.304788225,1.252584051,23.24894868,26.73832968,11.6313628,8.519939813,16.42977334,53.37682011
1095.657491,41.0723083,31.49976584,34.07069681,21.95669359,35.14633198,26.47738975,18.19838372,3.314483687,1.256476271,23.27651876,26.79557833,11.6348269,8.538137442,16.45109631,53.23234255
1095.695082,41.10347442,31.43546996,34.02006556,21.99926056,35.16053605,26.52322586,18.26616816,3.323871895,1.260390899,23.30352193,26.85240448,11.63784982,8.556282616,16.47254988,53.08771083
1095.732672,41.13509447,31.37053081,33.96827082,22.04106647,35.17341885,26.56811338,18.33377179,3.332950957,1.264327309,23.3299565,26.9087996,11.64043418,8.57437261,16.49413183,52.94292863
1095.770974,41.16777822,31.30370195,33.91431625,22.08287638,35.18519223,26.61287563,18.4024535,3.34188215,1.268360016,23.35630514,26.96581068,11.6426191,8.592745623,16.51625218,52.79525357
1095.809277,41.20092909,31.23620859,33.85918919,22.12388652,35.19560527,26.65665406,18.47091471,3.35048882,1.272413996,23.38206006,27.02235678,11.6443542,8.611055677,16.53850104,52.64742993
1095.847579,41.23454489,31.16805212,33.80290676,22.1640924,35.20466385,26.69944948,18.53913892,3.358769378,1.276488557,23.40721967,27.07842931,11.64564231,8.629299936,16.56087593,52.49946155
1095.885881,41.26862331,31.09923376,33.74548559,22.20348979,35.21237385,26.74126272,18.60710975,3.366722375,1.280582992,23.43178239,27.13401978,11.64648623,8.647475584,16.58337438,52.35135224
1095.92491,41.30382175,31.02842996,33.68582035,22.24279891,35.21884908,26.78285994,18.67609264,3.374487963,1.284774815,23.45619563,27.19016051,11.64689219,8.665922605,16.60642419,52.2002918
1095.963939,41.3394955,30.95694103,33.62500606,22.28126047,35.22393657,26.82343962,18.7447783,3.381910836,1.288985763,23.47998604,27.24578343,11.64684291,8.684292537,16.62959698,52.04909296
1096.002968,41.37564189,30.88476782,33.56305879,22.31887077,35.22764267,26.86300314,18.81314965,3.388989894,1.293215054,23.50315217,27.30088002,11.64634138,8.702582459,16.65289004,51.89775971
1096.041997,41.41225817,30.81191113,33.49999413,22.35562632,35.22997377,26.90155186,18.88118972,3.395724186,1.297461899,23.5256926,27.35544193,11.64539062,8.720789471,16.6763006,51.74629597
1096.081769,41.45005162,30.73696573,33.43459568,22.39219862,35.23094137,26.93979164,18.95016622,3.40223111,1.30180678,23.54801686,27.4104835,11.64396278,8.73925465,16.70027463,51.59182006
1096.12154,41.48832698,30.66131196,33.36806813,22.42787681,35.23049464,26.97698095,19.01876358,3.408378478,1.306168198,23.56968861,27.4649528,11.64207477,8.757627723,16.72436482,51.43721687
1096.161312,41.52708104,30.58495041,33.30042651,22.46265799,35.22864039,27.01312164,19.08696429,3.414165738,1.310545281,23.59070654,27.51884149,11.63972981,8.775905691,16.74856818,51.2824905
1096.201083,41.56631055,30.50788167,33.23168544,22.49653946,35.22538552,27.04821555,19.15475102,3.419592488,1.314937151,23.6110694,27.57214135,11.63693108,8.794085582,16.77288167,51.12764502
1096.24162,41.60678007,30.42860393,33.16050601,22.53014403,35.22063391,27.08290899,19.22339734,3.424752346,1.319427755,23.63114846,27.6258518,11.63361492,8.812511043,16.79777281,50.96970393
1096.282156,41.64773632,30.34859266,33.08821373,22.56280909,35.21444176,27.1165192,19.29157784,3.429537326,1.323931839,23.65054458,27.67893389,11.62983407,8.830828463,16.8227719,50.81164759
1096.322692,41.68917553,30.2678484,33.01482272,22.59453253,35.2068164,27.14904845,19.35927479,3.433947477,1.328448439,23.66925662,27.73137948,11.62559192,8.849034777,16.84787566,50.65348022
1096.363229,41.73109385,30.18637174,32.94034675,22.6253125,35.19776518,27.18049896,19.4264707,3.437983,1.33297658,23.68728351,27.78318057,11.62089182,8.867126948,16.87308075,50.49520605
1096.404563,41.77432625,30.10253829,32.86330192,22.65572494,35.18707529,27.21145987,19.49445502,3.441712543,1.337604688,23.70495855,27.83532924,11.61563117,8.885454476,16.89888268,50.33371177
1096.445897,41.81804837,30.01794463,32.78515663,22.68515322,35.17491837,27.24130413,19.56188242,3.445053479,1.34224272,23.72191915,27.88679159,11.60990144,8.903657042,16.92478291,50.17211518
1096.48723,41.86225581,29.9325915,32.70592425,22.71359611,35.16130229,27.27003437,19.62873514,3.448006507,1.346889613,23.73816435,27.93755971,11.60370617,8.921731523,16.95077781,50.01042064
1096.528564,41.90694405,29.84647968,32.62561783,22.74105256,35.14623491,27.29765316,19.69499573,3.450572483,1.351544298,23.75369329,27.98762588,11.59704892,8.939674828,16.97686374,49.84863248
1096.570745,41.95303813,29.75782356,32.54257313,22.76805342,35.12937105,27.32469428,19.76198473,3.452793028,1.356301194,23.76880091,28.03798563,11.58978275,8.957847104,17.0035738,49.6834398
1096.612925,41.99962306,29.66837929,32.4584363,22.79402563,35.11101249,27.35058364,19.82832137,3.454612806,1.361063923,23.783161,28.08759872,11.58204292,8.975876384,17.03037092,49.51815866
1096.655105,42.04669372,29.57814798,32.37322016,22.81896883,35.09116763,27.37532419,19.89398811,3.456033219,1.36583132,23.79677285,28.13645755,11.57383314,8.993759495,17.05725114,49.35279357
1096.697285,42.09424486,29.48713085,32.28693723,22.84288286,35.06984494,27.39891883,19.95896778,3.45705583,1.370602213,23.80963581,28.1845547,11.56515716,9.011493302,17.08421048,49.18734899
1096.740382,42.14331928,29.393327,32.19769156,22.86625336,35.0465417,27.42184536,20.02463144,3.457691583,1.375479097,23.82200405,28.23290212,11.55581515,9.029454788,17.11183282,49.01823416
1096.783478,42.19288386,29.2987058,32.10735781,22.88854994,35.02171365,27.44358202,20.08954279,3.457915863,1.380357136,23.83358939,28.28043938,11.5459943,9.047253921,17.13952929,48.8490457
1096.826574,42.24293263,29.20326895,32.01594847,22.90977315,34.99536987,27.46413212,20.15368474,3.457730832,1.385235061,23.84439138,28.3271592,11.53569856,9.064887485,17.16729555,48.67978824
1096.86967,42.29345952,29.10701834,31.92347581,22.92992376,34.96751948,27.48349887,20.2170406,3.457138811,1.390111595,23.85440966,28.37305452,11.52493187,9.082352305,17.19512727,48.51046642
1096.91378,42.34566366,29.00766295,31.82773927,22.94943869,34.9374633,27.50209914,20.28105583,3.456113988,1.395100067,23.86385173,28.41916847,11.51342831,9.100049954,17.22367692,48.33709963
1096.95789,42.39835542,28.90745953,31.73091407,22.96783234,34.90584823,27.51946682,20.34421361,3.454668222,1.400084363,23.87247225,28.46440435,11.50143969,9.117564242,17.25228586,48.16367509
1097.002,42.45152791,28.80641064,31.63301267,22.98510622,34.87268413,27.53560556,20.4064975,3.452804496,1.405063099,23.88027109,28.50875524,11.48897021,9.134891913,17.28094935,47.99019762
1097.04611,42.5051741,28.70451904,31.53404735,23.00126211,34.83798095,27.55051898,20.46789153,3.450525952,1.410034891,23.88724821,28.55221447,11.47602405,9.15202976,17.30966265,47.816672
1097.09137,42.56070393,28.59909792,31.43140853,23.01667921,34.80078357,27.56455134,20.52994516,3.447760276,1.415127641,23.89355317,28.59587321,11.46224924,9.169413826,17.33917136,47.63857694
1097.13663,42.61671709,28.49279613,31.32767527,23.0309237,34.76198711,27.57730155,20.59102956,3.444565068,1.420210117,23.89899321,28.63857965,11.44798145,9.186591365,17.36872229,47.46044127
1097.18189,42.6732056,28.38561732,31.22286035,23.0439982,34.72160242,27.58877372,20.65112915,3.440944212,1.425280819,23.90356859,28.68032731,11.4332252,9.203559082,17.39831025,47.28227003
1097.227151,42.73016132,28.27756543,31.11697644,23.05590552,34.67964042,27.59897189,20.71022895,3.43690175,1.430338244,23.90727967,28.72110993,11.41798495,9.22031374,17.42793003,47.10406821
1097.273753,42.78928517,28.16540208,31.0068495,23.0669495,34.63479777,27.60814548,20.77002108,3.432303318,1.435530157,23.91019814,28.76208697,11.40179187,9.237339165,17.45845571,46.92055623
1097.320355,42.84888642,28.0523224,30.89561616,23.07676287,34.58830659,27.61597737,20.8287229,3.427267094,1.440704766,23.91220141,28.80202825,11.3850953,9.254131936,17.48900383,46.73702241
1097.366956,42.90895574,27.93833154,30.78328994,23.08534944,34.54017903,27.62247223,20.88631996,3.42179797,1.44586044,23.91329022,28.84092773,11.36790013,9.270688715,17.51956864,46.55347205
1097.413558,42.96948368,27.82343495,30.66988433,23.09271323,34.49042729,27.62763468,20.9427985,3.415900992,1.450995549,23.91346544,28.87877966,11.35021125,9.287006232,17.55014439,46.36991037
1097.46178,43.03258768,27.70359809,30.55141561,23.09905021,34.43724982,27.6315788,21.0000483,3.409354196,1.456285736,23.91268603,28.91683838,11.33139307,9.303635534,17.58178807,46.17996312
1097.510001,43.09616166,27.58280436,30.4318204,23.10408747,34.38236019,27.63410665,21.05607263,3.402360765,1.461550373,23.9109307,28.95376379,11.31205688,9.320001758,17.61343086,45.990015
1097.558223,43.16019464,27.46106087,30.31111354,23.10783022,34.32577222,27.63522366,21.11085841,3.394926759,1.466787679,23.90820083,28.98955039,11.29220807,9.336101516,17.64506633,45.80007165
1097.606445,43.22467553,27.3383751,30.1893099,23.11028392,34.26749981,27.63493521,21.16439336,3.387058388,1.471995879,23.90449791,29.02419296,11.27185206,9.351931497,17.67668804,45.61013864
1097.656709,43.29235265,27.20949741,30.06119487,23.11147557,34.20498096,27.63314441,21.21885229,3.378401186,1.477391832,23.89960417,29.05908006,11.25009963,9.368141441,17.70962775,45.41217639
1097.706973,43.36049125,27.07961373,29.93192126,23.11127953,34.1406632,27.62983891,21.27192735,3.369286284,1.482752264,23.89365704,29.09271357,11.2278081,9.384051197,17.74253821,45.21423755
1097.757238,43.42907823,26.94873384,29.80150603,23.10970276,34.07456269,27.62502521,21.32360718,3.35972117,1.488075211,23.88665873,29.12508862,11.2049836,9.399657296,17.7754121,45.01632822
1097.807502,43.49810032,26.81686794,29.66996628,23.1067525,34.00669574,27.61870984,21.37388127,3.349713477,1.493358724,23.87861163,29.15620063,11.18163228,9.414956371,17.80824212,44.81845445
1097.860519,43.57135953,26.67672281,29.53002228,23.10216052,33.93321556,27.61042853,21.42537496,3.338686612,1.498886762,23.86899009,29.18764335,11.15643787,9.43075708,17.84281467,44.60978795
1097.913537,43.6450719,26.53550562,29.38886662,23.09605789,33.85780793,27.60049194,21.47528366,3.327185257,1.504366542,23.85820779,29.21767164,11.13067143,9.446208851,17.87732169,44.40117459
1097.966554,43.71922125,26.39322998,29.24651978,23.088454,33.78049257,27.58890821,21.52359811,3.315218812,1.509795853,23.84626817,29.24628135,11.10434021,9.461308087,17.91175461,44.19262121
1098.019571,43.79379125,26.24991006,29.10300244,23.07935854,33.70128935,27.5756856,21.57031006,3.302796807,1.515172512,23.8331749,29.27346873,11.07745148,9.476051313,17.94610485,43.98413458
1098.076709,43.87460767,26.09430125,28.94704661,23.06789783,33.61384116,27.55961028,21.61884934,3.288910607,1.520905546,23.81777708,29.30117247,11.04785756,9.491537735,17.98302191,43.75952989
1098.133846,43.95587251,25.93751586,28.78978196,23.05472917,33.52424914,27.54165209,21.66551124,3.274518743,1.526572277,23.80104901,29.32721668,11.01763376,9.506602746,18.01982232,43.53501875
1098.190983,44.03756459,25.77957381,28.63123518,23.03986578,33.43253901,27.52182207,21.71028931,3.259633575,1.5321701,23.78299614,29.35159824,10.98678926,9.521242485,18.05649542,43.31060932
1098.24812,44.11966254,25.62049579,28.47143335,23.02332125,33.33873684,27.50013149,21.75317838,3.244267585,1.53769646,23.76362425,29.37431452,10.95533331,9.535453257,18.09303058,43.08630965
1098.312974,44.21331314,25.43858324,28.28856253,23.00252281,33.2297641,27.47327147,21.79956628,3.226259584,1.543879451,23.7400454,29.39807838,10.91889971,9.551059103,18.13431963,42.83185893
1098.377828,44.30742689,25.25526722,28.10415065,22.97959738,33.11816903,27.44404655,21.84351176,3.207666899,1.549963567,23.71478434,29.41969181,10.8817039,9.56610286,18.17540183,42.5775713
1098.442682,44.40197154,25.07058142,27.91823888,22.95456645,33.00399118,27.41247448,21.88501306,3.18850821,1.555945323,23.68785095,29.4391534,10.84375955,9.580579926,18.21626181,42.32345805
1098.507536,44.49691455,24.88456071,27.73086909,22.92745209,32.88727064,27.37857351,21.92407038,3.168802307,1.56182133,23.65925562,29.45646257,10.80508045,9.59448598,18.25688425,42.06953028
1098.577268,44.59940465,24.68310221,27.5278301,22.89600005,32.75898188,27.33954628,21.96334087,3.147025508,1.56801751,23.62666813,29.47267247,10.76268859,9.608796195,18.30027932,41.7967252
1098.646999,44.70227611,24.48018848,27.32320826,22.86219434,32.62785183,27.29787227,21.99979344,3.12466145,1.574083686,23.59218617,29.48639574,10.71948063,9.622436979,18.34336338,41.52416059
1098.716731,44.8054874,24.27586734,27.11705797,22.82606439,32.49393244,27.25357601,22.03343547,3.101733702,1.580016051,23.55582465,29.49763488,10.675474,9.635404072,18.38611777,41.25184964
1098.786462,44.9089967,24.07018808,26.90943462,22.78764034,32.35727644,27.20668295,22.06427662,3.078265848,1.585810948,23.51759919,29.50639343,10.63068624,9.647693592,18.42852395,40.97980531
1098.793571,44.91956443,24.04914501,26.88818712,22.78359539,32.3431929,27.20175742,22.06726396,3.075843917,1.58639387,23.51359808,29.50714719,10.626077,9.648908293,18.43282693,40.95208618
1098.80068,44.93013479,24.02808841,26.86692496,22.77952696,32.32908153,27.1968052,22.07022232,3.073416643,1.586975323,23.50957779,29.50787522,10.62145984,9.650115911,18.43712608,40.92436997
1098.807789,44.94070771,24.00701833,26.84564818,22.77543506,32.31494238,27.19182632,22.07315173,3.070984049,1.587555303,23.50553833,29.50857753,10.61683479,9.651316444,18.44142138,40.89665669
1098.814898,44.95128316,23.98593482,26.82435687,22.77131974,32.30077551,27.1868208,22.07605218,3.068546162,1.588133808,23.50147971,29.50925412,10.61220185,9.652509887,18.44571281,40.86894636
1098.822007,44.96186108,23.96483794,26.80305106,22.76718102,32.28658099,27.18178867,22.07892371,3.066103007,1.588710832,23.49740197,29.509905,10.60756106,9.653696237,18.45000036,40.84123898
1098.829116,44.97244145,23.94372775,26.78173083,22.76301895,32.27235886,27.17672997,22.08176631,3.063654607,1.589286373,23.4933051,29.51053017,10.60291242,9.654875491,18.45428399,40.81353457
1098.836226,44.9830242,23.9226043,26.76039623,22.75883355,32.25810919,27.17164472,22.08458002,3.061200988,1.589860427,23.48918914,29.51112964,10.59825596,9.656047646,18.45856371,40.78583314
1098.843335,44.9936093,23.90146764,26.73904733,22.75462485,32.24383203,27.16653294,22.08736483,3.058742175,1.590432991,23.48505411,29.51170341,10.5935917,9.657212699,18.46283947,40.75813472
1098.87888,45.0465684,23.79558825,26.63209037,22.73323318,32.17203596,27.14057725,22.10085616,3.046371072,1.593273333,23.46409337,29.51418712,10.57015401,9.66293131,18.48415846,40.619688
1098.914425,45.09957937,23.68938716,26.52478491,22.71126424,32.09956139,27.11396286,22.11362771,3.03387385,1.596075897,23.44265843,29.51602948,10.54652406,9.668471895,18.50537593,40.48131819
1098.94997,45.15263657,23.58287147,26.41713864,22.68872229,32.02641561,27.08669342,22.12568165,3.021253614,1.598840264,23.42075162,29.51723139,10.52270424,9.673834096,18.52648951,40.34302692
1098.985515,45.20573433,23.47604837,26.30915927,22.66561162,31.95260596,27.05877265,22.13702025,3.008513461,1.601566023,23.39837534,29.51779384,10.49869693,9.679017578,18.54749682,40.20481582
1098.988495,45.21018649,23.46708104,26.30009387,22.66364885,31.94638953,27.05640295,22.13793821,3.00744027,1.601792722,23.39647857,29.51781197,10.49667627,9.679443915,18.54925269,40.19323506
1098.991474,45.21463889,23.45811161,26.2910262,22.66168212,31.94016849,27.0540287,22.13885115,3.00636626,1.602019146,23.39457853,29.51782562,10.4946543,9.679868994,18.55100779,40.18165488
1098.994453,45.21909153,23.44914007,26.28195624,22.65971144,31.93394285,27.0516499,22.13975909,3.005291432,1.602245296,23.39267522,29.51783478,10.49263104,9.680292815,18.55276213,40.17007528
1098.997433,45.22354441,23.44016644,26.27288402,22.65773679,31.92771261,27.04926657,22.14066203,3.00421579,1.602471171,23.39076862,29.51783946,10.49060649,9.680715378,18.5545157,40.15849625
1098.998019,45.22442034,23.43840105,26.27109921,22.65734791,31.92648656,27.04879722,22.14083905,3.004004111,1.60251557,23.3903932,29.51783985,10.4902081,9.680798349,18.55486055,40.15621868
1098.998605,45.22529627,23.43663557,26.26931431,22.65695887,31.92526033,27.0483277,22.14101588,3.0037924,1.602559957,23.39001765,29.51784007,10.48980966,9.680881272,18.55520536,40.15394113
1098.999191,45.22617222,23.43487001,26.26752932,22.65656968,31.92403392,27.047858,22.14119251,3.003580658,1.602604334,23.38964198,29.51784012,10.48941116,9.680964147,18.55555015,40.1516636
1098.999777,45.22704817,23.43310437,26.26574425,22.65618033,31.92280733,27.04738813,22.14136896,3.003368884,1.602648701,23.38926618,29.51783999,10.48901262,9.681046972,18.5558949,40.14938609
1098.999817,45.22710764,23.43298449,26.26562304,22.65615389,31.92272404,27.04735622,22.14138093,3.003354504,1.602651713,23.38924066,29.51783998,10.48898556,9.681052594,18.55591831,40.14923145
1098.999856,45.22716712,23.4328646,26.26550183,22.65612745,31.92264075,27.0473243,22.1413929,3.003340124,1.602654725,23.38921513,29.51783996,10.4889585,9.681058216,18.55594172,40.14907682
1098.999896,45.2272266,23.43274471,26.26538063,22.656101,31.92255746,27.04729239,22.14140487,3.003325743,1.602657737,23.38918961,29.51783994,10.48893144,9.681063837,18.55596512,40.14892218
1098.999936,45.22728607,23.43262482,26.26525942,22.65607456,31.92247417,27.04726048,22.14141684,3.003311363,1.602660748,23.38916409,29.51783993,10.48890437,9.681069459,18.55598853,40.14876754
1098.999967,45.2273323,23.43253164,26.26516521,22.65605401,31.92240943,27.04723568,22.14142615,3.003300185,1.602663089,23.38914425,29.51783991,10.48888334,9.681073828,18.55600672,40.14864377
