Time (min),CLK,clk,CRY,cry,CWO,cwo,CYC/CLK,pdp1,PDP1,per,PER,PER/TIM-p,tim,TIM,VRI,vri
0.513956398,,,,,,,,,,88.2352941176,,,,,,
0.5144580519,,,,,,,,,63.0769230769,,,,88.2352941176,,,
0.5145655492,,,,,,,,,,,,,,,,81.1320754717
0.5147685996,,,,,,,,,,,,15,,,,
0.5151747004,,,18.085106383,,,,95.5555555556,,,,,,,,,
0.5157838516,,,,,,,,82.3529411765,,,,,,,,
0.515986902,,,,,,,,,,82.3529411765,,,,,,
0.5163930028,,,,,,,,,,,,,,,,83.0188679245
0.5164885559,,,,,,,,83.8235294118,,,,,,,,
0.517002154,,,,,,,94.4444444444,,,,,,,,,
0.5173007575,,100,,,,,,,,,,,,,,
0.5173963107,,,,,73.9130434783,,,,,,,,,,,
0.5175038079,,,,,,,95.5555555556,,,,,,,,,
0.5180054619,,,,,,,,,,88.2352941176,,,,,,
0.5182085123,,,,,,,94.4444444444,,,,,,,,,
0.5188176635,,,,,,,,,,,,,94.1176470588,,,
0.5190207139,,,,,,,,82.3529411765,64.6153846154,,,,,,,
0.5196298651,,,,,,,,83.8235294118,,,,,,,,
0.5200359659,,,,,,98.8095238095,,,,,,,,,,
0.5202390163,,,,,,,,,,82.3529411765,,,,,,
0.5203465136,,,,,,,95.5555555556,82.3529411765,,,,,,,,
0.520549564,,,,,72.4637681159,,,,,,,,,,,
0.5207526144,,,,,,97.619047619,,,,,,,,,,
0.5211587152,,,,,73.9130434783,,,,,,,,,0,,
0.5220664699,,,,,,,,,63.0769230769,,,,,,,
0.5227711742,,,,,,,,,,,,,,,38.5964912281,
0.5234878227,,,,,,,,83.8235294118,,,,,,,,
0.5235833758,,,,,,,,,64.6153846154,,,,,,,
0.5240969739,,,,,,,,,,76.4705882353,,,,,,
0.5243000243,,94.4444444444,,,,,94.4444444444,,,,,,88.2352941176,,,
0.5248016782,,,,,,,,,,,,,,,,84.9056603774
0.5249091755,,,,,,98.8095238095,,,,,,,,,,
0.5253033322,,,17.0212765957,,,,,,,,,,,,,
0.5256138798,,,,,,98.8095238095,,,,,,,,,,
0.5259124834,,,,,,,,,,,,,,10,,
0.5262230311,,,,,,,,83.8235294118,,,,,,,,
0.5263185842,,,,,75.3623188406,97.619047619,,,,82.3529411765,,,,,,
0.5270352327,,,,,,97.619047619,95.5555555556,,,,,,,,,
0.5273338362,,,,,,,,,,,,,94.1176470588,,,
0.5276443839,,,,,,,94.4444444444,,,,,,,,,
0.5279429874,,,,,,,,,,76.4705882353,,,,,,
0.5281460378,,,,,,,,,66.1538461538,,,,,,,83.0188679245
0.5283490882,,,,,73.9130434783,,,,,,,,,,,
0.528755189,,,,,,97.619047619,,,,,,,,,,84.9056603774
0.5291612898,,,,,,,94.4444444444,,,,,,,,,
0.5294598933,,,,,,98.8095238095,,,,,,,,,,
0.5301765418,,,,,,,,85.2941176471,,,,,,,36.8421052632,
0.5304751453,,,,,,,,,,82.3529411765,,,,,,
0.5306781957,,,,,75.3623188406,,,,,,,,,,,
0.530785693,,,,,,,,83.8235294118,,,,,,,,
0.5311917938,,100,,,,,,,,76.4705882353,,,,,,
0.5313948442,,,,,,,95.5555555556,,,,,,,,,
0.5320039954,,,,,,98.8095238095,,,,,,,,,38.5964912281,
0.5327086998,,,,,,97.619047619,,,67.6923076923,,,,,,,
0.533317851,,,,,,98.8095238095,,,,,,,,,,
0.5337239518,,,,,,,,85.2941176471,,,,,,,,
0.5340225553,,,,,,97.619047619,,,,,,,88.2352941176,,,
0.5344286561,,,,,,,,,,82.3529411765,,,,0,,
0.5347392038,,,,,,98.8095238095,,,66.1538461538,,,,,,,
0.5351453046,,,,,76.8115942029,,,,,76.4705882353,,,,,,
0.5352408577,,,,,,,95.5555555556,,,,,,,,,
0.5357544558,,,,,75.3623188406,,,,,,,,94.1176470588,,,
0.536363607,,,15.9574468085,,,,,85.2941176471,,,,,,,,83.0188679245
0.5370683113,,,,,,,,,67.6923076923,,,,,,,84.9056603774
0.5378805129,,,,,,,,,,,,,,10,,
0.5380835633,,,,,,98.8095238095,96.6666666667,,,,,,,,,
0.5385852172,,,,,,,,,,82.3529411765,,,,,,
0.5387882676,,,,,,,95.5555555556,,,,,,,,,
0.5393018657,,,,,76.8115942029,,,,,76.4705882353,,,,,,
0.5403171177,,,,,,,,86.7647058824,,,,,,,,
0.5409262689,,,,,,,,85.2941176471,,,,,,,,
0.5413204256,,,,,,,,,69.2307692308,,,,,,40.350877193,86.7924528302
0.542538728,,,,,,,96.6666666667,,,82.3529411765,,,,,,
0.5431478792,,,,,,,,,,76.4705882353,,,,,,
0.54355398,,,,,,,,,,,,20,,,,
0.5436614773,,,,,,,,86.7647058824,,,,,,,,
0.5442706285,,,,,,,,,,,,,,,,84.9056603774
0.5449753328,,,,,,,,,,,,,,,,86.7924528302
0.5459905848,,,,,,98.8095238095,95.5555555556,,70.7692307692,,,,,,,
0.5462891884,,,,,,,,85.2941176471,,,,,,,,
0.546599736,,,,,,100,96.6666666667,,69.2307692308,76.4705882353,,,,,,
0.5468983396,,,,,,,,86.7647058824,,,,,,,,
0.5472088872,,,14.8936170213,,,98.8095238095,95.5555555556,,,,,,,,,
0.5479135916,,,,,,,96.6666666667,,,,,,,,,
0.5482241392,,,,,78.2608695652,,,,,,,,,,,
0.54863024,,,,,,,97.7777777778,,,,,,,,,
0.5493349444,,,,,,,96.6666666667,,,,,,,,,
0.5497410452,,,,,,,,,,,,,,,,88.679245283
0.5503501964,,,,,,,,,70.7692307692,,,,,,42.1052631579,
0.5504457495,,,,,,,,88.2352941176,,,,,,,,86.7924528302
0.5509593476,,,,,76.8115942029,98.8095238095,,86.7647058824,,,,,,,,
0.5514610015,,,,,,100,,,,,,,,,,
0.55217765,,,,,,98.8095238095,,,,,,,,,,84.9056603774
0.5524762535,,,,,78.2608695652,,,,,,,,,,,
0.5534915055,,,,,,,97.7777777778,88.2352941176,,,,,,,,
0.5539931595,,,,,,,,,,,,,,,,86.7924528302
0.5541962099,,,,,,,96.6666666667,,,,,,,,,
0.5545067575,,,,,,,,,72.3076923077,,,,,,,
0.5558206131,,,,,,98.8095238095,,,,,,,,,,
0.5561311607,,,,,,,,86.7647058824,,,,,,,,
0.5565372615,,,,,,100,,,,,,,,,,
0.5566328147,,,,,79.7101449275,,,88.2352941176,,,,,,,,
0.5572419659,,,,,,98.8095238095,,,,,,,,,,
0.5581497206,,,,,,,,,,,,,,,,88.679245283
0.5584602683,,,,,78.2608695652,,,,,,,,,,,
0.5590694195,,,,,,,97.7777777778,,,,,,,,,
0.5592724699,,,13.829787234,,,,,86.7647058824,,,,,,,,
0.5597741238,,,,,,,97.7777777778,,,,,,,,,
0.5599771742,,,,,,,,88.2352941176,,,,,,,,86.7924528302
0.5606818786,,,,,,98.8095238095,,86.7647058824,,,,,100,,,
0.5610879794,,,,,79.7101449275,,,,,,,,,,,
0.561398527,,,,,,100,,,,,,,94.1176470588,20,,
0.5616015774,,,,,,,96.6666666667,,,,,,,,,
0.5621032314,,,,,,,,,,76.4705882353,,,,,,
0.5623062818,,,,,,,97.7777777778,,,,,,,,,88.679245283
0.5630229302,,,,,,98.8095238095,96.6666666667,,,,,,,,,
0.5631184834,,,,,,,,,73.8461538462,,,,,,,
0.5637276346,,,,,,100,,,,,,,,,,
0.5638351318,,,,,,,,88.2352941176,,,,,,,,
0.5644442831,,94.4444444444,,,,98.8095238095,97.7777777778,,,,,,,,,
0.5651489874,,,,,,100,,,,,,,,,,
0.5656506413,,,,,,,,,,,,,,10,,
0.5657581386,,,,,,98.8095238095,,86.7647058824,,70.5882352941,,,,,,
0.5664628429,,,,,,100,,88.2352941176,,76.4705882353,,,,,,90.5660377358
0.5671794914,,,,,,98.8095238095,,,,,,,,,,88.679245283
0.5674780949,,,,,,,,,75.3846153846,,,,,,,
0.5678841957,,,,,,,,,,,,,,,,86.7924528302
0.5681947434,,,,,,,,,,,,,,,43.8596491228,
0.5684933469,,,,,,,96.6666666667,,,,,,,,,
0.5687919505,,,,,,,,,,,,,100,,,
0.5691980513,,,,,,,97.7777777778,,,,,,,,,
0.5695085989,,,,,,,,,,70.5882352941,,,,,,
0.5698072025,,,,,81.1594202899,,,,,,,,,,,
0.5702133033,,,,,,,,,,76.4705882353,,,,,,
0.5704163537,,,,,,98.8095238095,,,,,,,,,,
0.5705238509,,,,,,,,,73.8461538462,,,,,,,88.679245283
0.5710255049,,100,,,,100,,,,,,,94.1176470588,,,
0.5712285553,,,,,,,,,75.3846153846,,,,,,,
0.5721482542,,,12.7659574468,,,,,,,,,,,,,
0.5727454612,,,,,79.7101449275,98.8095238095,,,,,,,,,,
0.573151562,,,,,,,,,,70.5882352941,,,,,,
0.5733546124,,,,,81.1594202899,100,,,,,,,,20,,
0.5736651601,,,,,,,,89.7058823529,,,,,,,,
0.5740712609,,,,,,98.8095238095,,,,,,,,,,
0.5743698644,,,,,,,,88.2352941176,,,,,,,,
0.5746804121,,,,,,,,,,76.4705882353,,,,,,
0.5747759652,,,,,,100,,,,,,,,,,
0.5753851164,,,,,,98.8095238095,98.8888888889,,,,,,,,,
0.5757912172,,,,,,,,,76.9230769231,,,,,,,
0.5761017649,,,,,,100,,,,,,,,,,
0.5768064692,,,,,,,,,,70.5882352941,,,,,,
0.5769020224,,,,,,,,89.7058823529,,,,,,,,
0.5770095196,,,,,,,97.7777777778,,,,,,100,,45.6140350877,
0.5776186709,,,,,,,98.8888888889,,,,,,,,,
0.5783233752,,,,,82.6086956522,,97.7777777778,,,,,,,,,
0.5786339229,,,,,,98.8095238095,,,,,,,,,,
0.5788369733,,,,,,,,,,,,,,,,90.5660377358
0.5798522253,,,,,81.1594202899,,,,,,,,,,,
0.5801508288,,,,,,98.8095238095,,,,,,,94.1176470588,,,
0.5802583261,,,,,,,,,78.4615384615,,,,,,,
0.5803538792,,,,,,,98.8888888889,,,64.7058823529,,,,,,
0.5808555331,,,,,,100,,,,,,,,,,
0.5820738355,,,,,,,,,76.9230769231,,,,,,,
0.5823843832,,,,,82.6086956522,,,,,70.5882352941,,,,,,
0.5830890875,,,,,,,,,,,,,,10,,
0.5833996352,,,,,,,,91.1764705882,,,,,,,,
0.583805736,,,,,,98.8095238095,,,,,,,,,,
0.5840087864,,,,,,,97.7777777778,89.7058823529,,64.7058823529,,,,,,
0.5845104404,,,,,,100,,,78.4615384615,,,,,,,
0.5847134908,,94.4444444444,,,,,98.8888888889,,,,,,,,,
0.5851195916,,,,,,98.8095238095,,,,,,,100,20,,
0.5854181951,,,,,,,97.7777777778,,,,,,,,,
0.5858242959,,,,,,100,,,,,,,,,47.3684210526,
0.5859317932,,,11.7021276596,,,,,,,,,,,,,88.679245283
0.5861348436,,,,,,,98.8888888889,,,,,,,,,
0.5865409444,,,,,,,,,,70.5882352941,,,,,,
0.5866364975,,,,,,,,91.1764705882,,,,,,,,90.5660377358
0.5871500956,,,,,,,,,,64.7058823529,,,,,,
0.5877592468,,,,,,,,,,,,,,,45.6140350877,
0.5884639511,,,,,,98.8095238095,96.6666666667,,80,,,,,,,
0.5887625546,,,,,,,,89.7058823529,,,,,94.1176470588,,,
0.5891686554,,,,,,100,97.7777777778,,,,,,,,,
0.5894792031,,,,,,,,91.1764705882,,,,,,,,
0.5898853039,,,,,,98.8095238095,,,,,,,,,,88.679245283
0.5904944551,,,,,,100,,,,,,,,,,90.5660377358
0.5907930586,,,,,,,96.6666666667,,,,,,,,,
0.5911036063,,,,,84.0579710145,,,,,,,,,,,
0.5915097071,,,,,,,98.8888888889,,,,,,,,,
0.5921188583,,,,,,,97.7777777778,,,,,,,,,
0.5929191158,,,,,,,,91.1764705882,,,,,,,,
0.5933252166,,,,,,,,,,,,,100,,,
0.593528267,,,,,,98.8095238095,,,,,,,,,,
0.5939343678,,,,,82.6086956522,,,,,,,,,,,
0.5940418651,,,,,,100,,,,,,,,,,
0.594543519,,,,,,,,,,,,,,,47.3684210526,
0.5947465694,,,,,,98.8095238095,,,,,,,,,,
0.5952601675,,,,,,,,,,,,,,,,92.4528301887
0.5954632179,,,,,84.0579710145,100,,,,,,,,,,
0.5961679222,,100,,,,98.8095238095,,92.6470588235,,,,,,,,
0.596574023,,,,,,,,,,,,,,30,,
0.5968726265,,,,,,100,,91.1764705882,81.5384615385,,,,,,,
0.5970756769,,,,,,,97.7777777778,,,,,,,,,90.5660377358
0.597589275,,,,,,98.8095238095,,89.7058823529,,,,,,,,
0.5976848282,,,,,,,98.8888888889,,,,,,94.1176470588,,,
0.5981984262,,,,,,100,,,,,,,,,,
0.5989031306,,,,,,100,,,,,,,,,,
0.5992136782,,,,,,,,,,,,,,,,92.4528301887
0.5995122818,,,,,,,97.7777777778,,,,80,,,,,
0.599619779,,,,,85.5072463768,98.8095238095,,91.1764705882,,,,,,,,
0.600121433,,,10.6382978723,,,,98.8888888889,,,,,,,,,
0.6003244834,,,,,84.0579710145,100,,,,,,,,,,
0.6006230869,,,,,,,97.7777777778,,,,,,,,,
0.6010291877,,,,,,98.8095238095,,,83.0769230769,,,,,,,
0.6016383389,,,,,,,,,,,,,100,,,
0.6017458362,,,,,,100,,,,,,,,,,
0.602151937,,94.4444444444,,,,,96.6666666667,,,,,,,,,
0.6024505405,,,,,,98.8095238095,,,,,,25,,,,
0.6026535909,,,,,,,98.8888888889,,,,,,,,,
0.6029641386,,,,,,100,,,,,,,,,49.1228070175,
0.6036688429,,,,,,97.619047619,,,,,,,,20,,
0.6039793906,,,,,85.5072463768,,,,,,,,,,,
0.6043735473,,,,,,98.8095238095,,,81.5384615385,,,,,,,
0.6044810445,,,,,,,,,,,,,,,,90.5660377358
0.6049826985,,,,,,100,,,83.0769230769,,,,,,,
0.6051857489,,,,,,,,,,58.8235294118,,,,,,
0.6056993469,,,,,,98.8095238095,,,,,,,,,,
0.6059023973,,,,,,,,,,64.7058823529,,,,,,
0.6059979505,,,,,,,97.7777777778,92.6470588235,,,,,,,,
0.6062010009,,,,,,100,,,,,,,94.1176470588,,,
0.6067145989,,,,,,98.8095238095,98.8888888889,91.1764705882,,,,,,,,
0.6074193033,,,,,,100,97.7777777778,,,,,,,,,92.4528301887
0.6081240076,,,,,,,98.8888888889,,,,,,,,,
0.6082315049,,100,,,,,,,,,,,,,,
0.6086376057,,,,,,,,,,58.8235294118,,,,30,,
0.6088406561,,,,,,98.8095238095,98.8888888889,,,,,,,,,
0.6092467569,,,,,,,,92.6470588235,84.6153846154,,,,,,,
0.6097484108,,,,,,,,,,,,,100,,,
0.6102620089,,,,,,,,,,64.7058823529,,,,,,
0.6109667132,,,,,,,97.7777777778,,,,,,,,,
0.6114803113,,,,,,,98.8888888889,91.1764705882,,,,,,,50.8771929825,
0.6120775184,,,,,,,97.7777777778,92.6470588235,,58.8235294118,,,,,,
0.6125911164,,,,,86.9565217391,,,,,,,,,,,
0.6127941668,,,,,,98.8095238095,,,,,,,,,,
0.613403318,,,,,,,,,86.1538461538,,,,,,,
0.6134988712,,,,,,100,,,,,,,,,,
0.6138094188,,,,,,,98.8888888889,,,,,,,,,
0.6141080224,,,,,,98.8095238095,,,,64.7058823529,,,,,,
0.6145141232,,,,,85.5072463768,,,,,,,,,,,
0.6148246708,,,,,,,,,,58.8235294118,,,,,,
0.614920224,,,,,,,,,,,,,94.1176470588,,,
0.6152307716,,,,,,,,,84.6153846154,,,,,,49.1228070175,
0.6155293752,,,,,,,,,,,,,,,,94.3396226415
0.6162340795,,,9.5744680851,,,,,,,,,,,,,
0.6168432307,,,,,86.9565217391,,,,,,,,,,,
0.6173568288,,,,,,,97.7777777778,,86.1538461538,,,,,,,
0.6178584827,,,,,,,,,,,,,100,,,
0.6180615331,,,,,,,98.8888888889,,,64.7058823529,,20,,,,
0.6185751312,,,,,,,98.8888888889,,,58.8235294118,,,,,,92.4528301887
0.6190767851,,,,,,,,94.1176470588,,,,,,,,
0.6199845399,,,,,,,,,,,,,,40,50.8771929825,
0.6205936911,,,,,,,,92.6470588235,,,,,,,,
0.6209042387,,,,,,,,,,,,25,94.1176470588,,,
0.6215133899,,,,,,,,,87.6923076923,,,,,,,
0.6223255915,,,,,,,,94.1176470588,,,,,,,,
0.6234363967,,,,,,,,,,,,,88.2352941176,,,
0.6237469444,,,,,,,,,,,,,,,,94.3396226415
0.6240455479,,,,,,,98.8888888889,,,,,,,,,
0.6244516487,,,,,,,100,,,,,,,,,
0.625156353,,,,,,97.619047619,98.8888888889,,,,,,,,,
0.6258730015,,,,,88.4057971014,98.8095238095,,,,,,,,,,92.4528301887
0.6259685546,,,,,,,,,,,,,94.1176470588,,,
0.6262791023,,,,,,,,,,,,,,30,,
0.6264821527,,,,,,97.619047619,,,,,,,,,,
0.6270913039,,,,,,98.8095238095,,,,,,,,,,
0.6277004551,,,,,,,,,,,,,,,,94.3396226415
0.6279990586,,,,,86.9565217391,,,,,,,,,,,
0.6282976622,,,,,,,,,,,,,,,52.6315789474,
0.6288112602,,,,,,,,94.1176470588,,,,,,,,
0.6289068134,,,,,,,,,,52.9411764706,,,,,,
0.6295159646,,,,,,,,,89.2307692308,58.8235294118,,,,,,
0.6300295627,,,,,,97.619047619,,,,,,,,,,
0.6301251158,,,,,88.4057971014,,,,,,,,,,,
0.6305312166,,,,,,98.8095238095,,,,,,,,,,
0.6311403678,,,,,,97.619047619,,,,,,,,,,
0.631749519,,,,,,98.8095238095,,,,,,,88.2352941176,,,96.2264150943
0.6320481225,,,,,,,,95.5882352941,,,,,,,,
0.6322511729,,,,,,,,,,52.9411764706,,,,,,
0.6323586702,,,,,,,,,,,,,,,,94.3396226415
0.6328603241,,,,,,,,,,,,,,40,,
0.6334694753,,,,,,,,,90.7692307692,,,,,,,
0.6338755761,,,,,,,,94.1176470588,,58.8235294118,,,,,,
0.6341861238,,,,,,,,,,,,,94.1176470588,,,
0.6345922246,,,,,,,,94.1176470588,,,,,,,,
0.6352013758,,,8.5106382979,,,,,,,,,,,,,
0.6356074766,,,,,,,,,,52.9411764706,,,,,,
0.6357030297,,,,,,97.619047619,,,,,,,,,,
0.6361091306,,,,,,,100,,,,,,,,,
0.6364077341,,,,,,,,,89.2307692308,,,,,,,
0.6366107845,,,,,,,98.8888888889,,,,,,,,54.3859649123,
0.6371243826,,,,,,,,,90.7692307692,,,,,,,
0.6378290869,,94.4444444444,,,,,,,,58.8235294118,,,,,,
0.6385457354,,,,,,97.619047619,,,,52.9411764706,,,,,,
0.6386412885,,,,,89.8550724638,,,,,,,,,,,
0.6392504397,,,,,,98.8095238095,,,,,,,,,,
0.639955144,,,,,,97.619047619,,,,,,,,,,
0.6400626413,,,,,,,,,,,,,88.2352941176,,,
0.6411734464,,,,,88.4057971014,,98.8888888889,,,,,,,,,
0.6415795472,,,,,,,,95.5882352941,92.3076923077,,,30,,,52.6315789474,
0.6422961957,,,,,,,,94.1176470588,,,,25,94.1176470588,,,
0.6433114477,,,,,89.8550724638,,,,,,,,,,,
0.6435144981,,100,,,,,,,,,,,,,,
0.6439086548,,,,,,,,,,,,,,,,96.2264150943
0.6449239068,,,,,,,,,,,,,,,54.3859649123,
0.6450314041,,,,,,,,95.5882352941,,,,,,,,
0.645533058,,,,,,,,,93.8461538462,,,,,,,
0.6457361084,,,,,,96.4285714286,,,,,,,,,,
0.6462497065,,,,,,,,,92.3076923077,,,,,,,
0.6463452596,,,,,,97.619047619,,,,,,,,,,
0.64654831,,,,,,,,,,,,,,,,94.3396226415
0.6467513604,,,,,,,,94.1176470588,,,,,,,,
0.6473605116,,,,,,,100,,,,,,,,,
0.6479696628,,,,,,,98.8888888889,,,,,,,,,96.2264150943
0.6482682663,,,,,,,,95.5882352941,,,,,88.2352941176,,,
0.648578814,,,,,,,,,,47.0588235294,,,,,,
0.6492835184,,,,,,,,,,52.9411764706,,,,,,
0.649594066,,,,,,,,,93.8461538462,,,,,,,
0.6504062676,,,,,,,,,,,,30,94.1176470588,,,
0.6508123684,,,,,,,,95.5882352941,,,,,,,,
0.6514215196,,,,,,,,,,,,,,30,,
0.6515170728,,,,,,96.4285714286,,,,,,,,,,
0.6516126259,,,,,91.3043478261,,,,,47.0588235294,,35,,,,
0.6528309283,,,,,,96.4285714286,97.7777777778,,,,,,,,56.1403508772,
0.6534400795,,,,,,,,,,,,,,,,94.3396226415
0.6535475768,,,,,,,98.8888888889,,95.3846153846,52.9411764706,,,,,,
0.6542522811,,,,,89.8550724638,,97.7777777778,,,,,,,,,
0.6546583819,,,7.4468085106,,,,,95.5882352941,,,,,,,,
0.6548614323,,94.4444444444,,,,,,,,47.0588235294,,,,,,
0.6555661366,,,,,,97.619047619,,,,,,,,,,
0.6560797347,,,,,,96.4285714286,,,,,,,,,,96.2264150943
0.6563783383,,,,,,,,,,,,,88.2352941176,,,
0.6566888859,,,,,91.3043478261,,,,,,,,,,,
0.6567844391,,,,,,,,,95.3846153846,,,,,,,
0.6573935903,,,,,,,,,,52.9411764706,,,,,,
0.6577996911,,,,,,,,,,,,,,40,,
0.6579071883,,,,,,,,97.0588235294,,47.0588235294,,,,,,
0.6585163395,,,,,,,,,,,,,94.1176470588,,,
0.6595196474,,,,,,,,95.5882352941,,,,,,,,
0.6610484975,,,,,,,,97.0588235294,,,,,,,,
0.661347101,,,,,,,,,,,,,,,57.8947368421,
0.6614545983,,,,,,95.2380952381,,,96.9230769231,41.1764705882,,,,,,
0.6621593026,,,,,,96.4285714286,96.6666666667,,,,,,,,,
0.6627684538,,,,,,95.2380952381,98.8888888889,,,,,,,,,
0.6634731582,,,,,,96.4285714286,97.7777777778,,,,,,,,,
0.6641898066,,,,,,95.2380952381,,,,,,,,,,
0.6645959074,,,,,,,,,,,,,88.2352941176,,,98.1132075472
0.664894511,,,,,,96.4285714286,,,,,,,,,,
0.6650020082,,,,,,,,,98.4615384615,,,,,,,
0.6656111594,,100,,,92.7536231884,95.2380952381,,,,,,,,,,
0.6663158638,,,,,,96.4285714286,,,,,,30,,,,
0.6667219646,,,,,,,96.6666666667,,96.9230769231,,,,,,,
0.6668294618,,,,,,,,,,,,,94.1176470588,,,96.2264150943
0.6670325122,,,,,91.3043478261,95.2380952381,,,,,,,,,56.1403508772,
0.6674266689,,,,,,,97.7777777778,,,,,,,,,
0.6680358201,,,,,,,,,,35.2941176471,,,,,,
0.6686449713,,,,,,,,,,41.1764705882,,,,,,
0.6691585694,,,,,,,,,98.4615384615,,,,,,,
0.6695646702,,,,,,,,,,,,,,,57.8947368421,
0.6698632737,,,,,92.7536231884,95.2380952381,,,,,,,,50,,
0.6712846265,,,,,,95.2380952381,97.7777777778,,,35.2941176471,,,,,,
0.6718937777,,,,,,96.4285714286,,,,,,,,,,
0.6721923813,,94.4444444444,,,,,,95.5882352941,,,,,,,,
0.6725984821,,,,,,95.2380952381,,,,,,,88.2352941176,,,
0.6728015325,,,,,,,96.6666666667,,,,,,,,,
0.6729090297,,,,,,,,,,,,,,,,98.1132075472
0.6731120801,,,,,,,,,,,,35,,,,
0.6733151305,,,,,,,,,100,41.1764705882,,,,,,
0.6735181809,,,,,91.3043478261,,98.8888888889,,,,,,,,,
0.6736137341,,,,,,,,,,,,,,,,96.2264150943
0.6740198349,,,,,,,,,,35.2941176471,,,,,,
0.6742228853,,,,,92.7536231884,,97.7777777778,97.0588235294,,,,,,,,
0.6751425842,,,,,,,,,,,,,94.1176470588,,,
0.6763489424,,,,,,,,95.5882352941,,,,,,,,
0.6765519928,,,,,,,,,100,,,,,,,
0.6766594901,,100,,,,,,,,,,,,,,
0.6768625405,,,6.3829787234,,,,,,,,,,,,,
0.6770655909,,,,,,,96.6666666667,97.0588235294,,,,,,,,98.1132075472
0.6775672448,,,,,,,,,,,,,,,59.649122807,
0.6790960949,,,,,,94.0476190476,,,,,,,,,,
0.6794902516,,,,,,,97.7777777778,,,,,,,,,
0.679693302,,,,,,,,,,,,40,,,,
0.6798007992,,,,,,94.0476190476,,,,,,,,,,
0.6802069,,,,,,,97.7777777778,,,,,,,,,
0.6804099504,,,,,,,,,,,,,,,,96.2264150943
0.6805055036,,,,,,95.2380952381,,,,,,,,,,
0.6806130008,,,,,,,,,,,,,88.2352941176,,,
0.6810191017,,,,,,,,,,,,,,,,98.1132075472
0.6812221521,,,,,,94.0476190476,,,,,,,,,,
0.681723806,,,,,,95.2380952381,96.6666666667,,,,,,,,,
0.6824404545,,,,,,,96.6666666667,,,,,,,,,
0.682739058,,,,,,,,,,,,,,60,,
0.6833482092,,,,,,94.0476190476,,,,,,,,,,
0.6834437623,,,,,,,,,,,,,94.1176470588,50,,
0.6838498631,,,,,94.2028985507,,,,,,,,,,,
0.6839573604,,,,,,,,,,29.4117647059,,,,,,
0.6840529135,,,,,,94.0476190476,,,,,,,,,,
0.6844590143,,,,,,,,,,,,,,,,96.2264150943
0.6846620647,,,,,,,,,,35.2941176471,,,,,,
0.6850681655,,,,,,,,,,,,,,,,98.1132075472
0.6854742663,,,,,,,,,,,,,,,61.4035087719,
0.6860834175,,,,,92.7536231884,,,,,,,,,,,
0.6863939652,,,,,,,,,98.4615384615,,,,,,,
0.6870986695,,,,,,,,,,29.4117647059,,,,,,96.2264150943
0.6876003235,,,,,,,,98.5294117647,,,,,,,,
0.688316972,,,,,,,,97.0588235294,,,,,,,,
0.6884125251,,,,,94.2028985507,,,,,,,,,,,
0.6885200224,,,,,,,,,,,,,88.2352941176,,,
0.6888186259,,94.4444444444,,,,,95.5555555556,,,,,,,,,
0.6889261232,,,,,,,,,,,,35,,,,
0.6891291736,,,,,,,,,100,35.2941176471,,,,,,
0.6895352744,,,,,,,96.6666666667,,,,,,,,,98.1132075472
0.6898338779,,,,,,,,,,29.4117647059,,,,,,
0.6908491299,,,,,,,,98.5294117647,,,,,,,,
0.6916613315,,,,,,,,,,,,,94.1176470588,,,
0.6922704827,,,,,,,,,,,,,,,59.649122807,
0.6928796339,,,,,,,,97.0588235294,,,,,,,,
0.692975187,,,,,,,,,,,,,,,61.4035087719,
0.6932857347,,,,,,,95.5555555556,,,,,,,,,
0.6935843382,,,,,,,,98.5294117647,,,,,,,,
0.693990439,,,,,,,96.6666666667,,,,,,,,,
0.6941934895,,,,,,92.8571428571,,,,,,,,,,
0.6947070875,,,,,,,95.5555555556,,,,,,,60,,
0.6954117919,,,,,,,96.6666666667,,,,,,,,,
0.6962239935,,,,,,,,,100,23.5294117647,,,88.2352941176,,,
0.6969286978,,,,,,,,98.5294117647,,29.4117647059,,,,,,
0.697537849,,,,,95.652173913,,,,,,,,,,,
0.6978483967,,,,,,,,,,,,,,,,100
0.6979439498,,,,,,,95.5555555556,,,,,,,,,
0.6980514471,,,,,,94.0476190476,,,,,,,,,,
0.6982544975,,100,,,94.2028985507,,,,,,,,,,,
0.6986605983,,,,,,,96.6666666667,,,,,,,,,
0.6992578053,,,,,,,95.5555555556,,,,,,,,,
0.6994608557,,,,,,,,,,,,40,,,,
0.6996639061,,,,,,,,,,23.5294117647,,,,,,
0.7001775042,,,,,,92.8571428571,,,,,,,94.1176470588,,,96.2264150943
0.7008822086,,,,,,,96.6666666667,,,,,,,,,
0.701598857,,,,,,,95.5555555556,,,29.4117647059,,,,,,
0.7018019074,,,,,,,,,,,,,,,63.1578947368,
0.7020049578,,,,,,,,,,,,,,,,98.1132075472
0.702100511,,,,,95.652173913,,,,,,,,,,,
0.7023035614,,,,,,,,,,23.5294117647,,,,,,
0.7036174169,,,5.3191489362,,,,,,,,,,,,,
0.7040235177,,,,,,,,,,,,,88.2352941176,,,
0.7043340654,,,,,,,,98.5294117647,,,,,,,,
0.7047401662,,,,,94.2028985507,,,,,,,,,,,
0.7050387697,,94.4444444444,,,,,,,,,,,,,,
0.7054448705,,,,,,91.6666666667,,,,,,,,,,
0.7060540217,,,,,,,,,98.4615384615,,,,,,,
