Time (min),clk_ANIMO,CLK_ANIMO,cry_ANIMO,CRY_ANIMO,cwo_ANIMO,CWO_ANIMO,CYC/CLK_ANIMO,pdp1_ANIMO,PDP1_ANIMO,PER_ANIMO,per_ANIMO,PER/TIM-p_ANIMO,TIM_ANIMO,tim_ANIMO,VRI_ANIMO,vri_ANIMO
110.32,,,,,62.5,33.3333333333,63.1578947368,,,,,,,,,
111.12,,,,,,,,,8.9285714286,,,,,,,
113.76,,,,,,,,32,,,,,,,,
118.152,,,,,,,,,,,52.380952381,,,,,
120.1,,,,,,,,,,,,,,,,40.9090909091
121.604,,,,,,,68.4210526316,,,,,,,,,
121.88,,,,,,,,,,16.6666666667,,,,,,
122.52,,,,,,,,,,,,,16.1290322581,33.3333333333,,
123.28,,,,,,,,,10.7142857143,,,,,,,
125.774,,,,,,,,36,,,,,,,,
126.14,,,,,,,,,,,,,,,8.8888888889,
131.638,,,,,,,,,,,57.1428571429,,,,,
133.92,,,,,,,,,,,,,,,,45.4545454545
134.18,,,,,,,73.6842105263,,,,,,,,,
134.504,,,,,,,,,12.5,,,,,,,
136.036,,,,,,,,40,,,,,,,,
138.442,,,,,,,,,,,,,19.3548387097,38.8888888889,,
139.784,,,,,75,44.4444444444,,,,,,,,,,
141.54,,,,,,,,,,,,,,,11.1111111111,
144.14,,,,,,,,,14.2857142857,,,,,,,
146.32,,,,,,,,,,,61.9047619048,,,,,
147.48,,,,,,,,,,,,,,,,50
148.73,,,,,,,78.9473684211,44,,,,,,,,
152.58,,,,,,,,,,,,,22.5806451613,,,
153.28,66.6666666667,,,,,,,,16.0714285714,,,,,,,
154.78,,,,,,,,,,,,,,44.4444444444,,
155.482,,,,,,,,,,,,,,,13.3333333333,
159.84,,,,,,,,48,,25,66.6666666667,3.4482758621,,,,
160.546,,,,,,,,,,,,,,,,54.5454545455
161.72,,,,,,,,,17.8571428571,,,,,,,
165.22,,,,,,,,,,,,,25.8064516129,,,
168.142,,,,,,,,,,,,,,,15.5555555556,
170.674,,,,,,,,,19.6428571429,,,,,,,
171.36,,,,,,,,52,,,,,,,,
171.66,,,,,,,,,,,,,,50,,
173,,,,,87.5,55.5555555556,84.2105263158,,,,71.4285714286,,,,,59.0909090909
173.206,,66.6666666667,,,,,,,,,,,,,,
176.62,,,,,,,,,,,,,29.0322580645,,,
178.7,,,,,,,,,21.4285714286,,,,,,,
179.56,,,,,,,,,,,,,,,17.7777777778,
182.88,,,,,,,89.4736842105,56,,,,,,,,
185.022,,,,,,,,,,,,,,,,63.6363636364
186.32,,,,,,,,,23.2142857143,,76.1904761905,,,,,
187.1,,,,,,,,,,,,,32.2580645161,55.5555555556,,
190.22,,,99,,,,,,,,,,,,20,
191.12,,,,,,,,,,33.3333333333,,,,,,
192.618,,,,,,,,,,,,6.8965517241,,,,
193.762,,,98,,,,,60,25,,,,,,,
197.362,,,97,,,,94.7368421053,,,,,,,,,68.1818181818
197.76,,,,,,,,,,,80.9523809524,,,,,
198.96,,,,,,,,,,,,,35.4838709677,,,
200.16,,,,,,,,,,,,,,,22.2222222222,
200.962,,,,,,,,,26.7857142857,,,,,,,
201.32,,,96,,,,,,,,,,,61.1111111111,,
203.04,,,,,,,,64,,,,,,,,
204.562,,,95,,,66.6666666667,,,,,,,,,,
207.78,77.7777777778,,,,,,,,28.5714285714,,,,,,,
208.162,,,94,,,,,,,,,,,,,
209.72,,,,,,,,,,,,,38.7096774194,,,
210.48,,,,,,,,,,,,,,,24.4444444444,72.7272727273
211.762,,,93,,,,,,,,,,,,,
214.36,,,,,,,,,,,85.7142857143,,,,,
214.56,,,,,,,,68,30.3571428571,,,,,,,
215.362,,,92,96.2962962963,100,,100,,,,,,,,,
215.92,,,,,,,,,,,,,,66.6666666667,,
218.962,,,91,,,,,,,,,,,,,
219.7,,,,,,,,,,41.6666666667,,10.3448275862,41.935483871,,26.6666666667,
221.1,,,,,,,,,32.1428571429,,,,,,,
222.58,,,90,,,,,,,,,,,,,77.2727272727
224.52,,,,,,,,72,,,,,,,,
226.162,,,89,,,,,,,,,,,,,
227.46,,,,,,,,,33.9285714286,,,,,,,
228.54,,,,,,,,,,,90.4761904762,,,,28.8888888889,
229.762,,,88,,,,,,,,,,,,,
230.56,,,,,,,,,,,,,45.1612903226,,,
230.94,,,,,,,,,,,,,,72.2222222222,,
233.362,,,87,,,,,,,,,,,,,
234.4,,,,,,,,,35.7142857143,,,,,,,
234.72,,,,,,77.7777777778,,,,,,,,,,
236.962,,,,,,,,76,,,,,,,,
237.08,,,86,,,,,,,,,,,,31.1111111111,81.8181818182
240.562,,,,,,,,,37.5,,,,,,,
240.66,,,85,,,,,,,,,,48.3870967742,,,
242.72,,,,,,,,,,,,13.7931034483,,,,
244.162,,,84,,,,,,,,,,,,,
245.56,,,,,,,,,,,,,,,33.3333333333,
246.66,,,,,,,,,39.2857142857,,,,,,,
247.12,,,,,,,,,,50,,,,,,
247.762,,,83,,,,,,,,,,,,,
248.38,,,,,,,,,,,,,,77.7777777778,,
249.12,,,,,,,,80,,,,,,,,
250,,,,,,,,,,,95.2380952381,,51.6129032258,,,
251.362,,,82,,,,,,,,,,,,,
252.72,,,,,,,,,41.0714285714,,,,,,,86.3636363636
253.56,,,,,,,,,,,,,,,35.5555555556,
254.962,,,81,,,,,,,,,,,,,
258.562,,,80,,,,,,,,,,,,,
258.98,,,,,,,,,42.8571428571,,,,,,,
260.4,,,,,,,,,,,,,54.8387096774,,,
261.28,,,,,,,94.7368421053,,,,,17.2413793103,,,,
261.7,,,,,,,,,,,,,,,37.7777777778,
262.162,,,79,,,,,,,,,,,,,
263.96,,,,,,,,84,,,,,,,,
264.9,,,,,,,,,44.6428571429,,,,,,,
265.762,,,78,92.5925925926,,,,,,,,,,,,
268.38,88.8888888889,83.3333333333,,,,,,,,,,,,,,
269.362,,,77,,,,,,,,,,,83.3333333333,,
270.02,,,,,,,,,,,,,58.064516129,,40,
271,,,,,,,,,46.4285714286,,,,,,,
272.962,,,76,,,,,,,,,,,,,
273.48,,,,,,,,,,,,,,,,90.9090909091
274.12,,,,,,,,,,58.3333333333,,,,,,
275.8,,,,,,88.8888888889,,,,,,,,,,
276.562,,,75,,,,,,,,,,,,,
277.44,,,,,,,100,,48.2142857143,,,20.6896551724,,,,
277.86,,,,,,,,,,,,,,,42.2222222222,
280.162,,,74,,,,,88,,,,,,,,
280.62,,,,,,,,,,,,,61.2903225806,,,
283.26,,,,,,,,,50,,,,,,,
283.762,,,73,,,,,,,,,,,,,
285.86,,,,,,,,,,,,,,,44.4444444444,
287.362,,,72,,,,,,,,,,,,,
289.42,,,,,,,,,51.7857142857,,,,,,,
290.962,,,71,,,,,,,,,,64.5161290323,88.8888888889,,
293.04,,,,,,,,,,,,24.1379310345,,,,
294,,,,,,,,,,,,,,,46.6666666667,
294.562,,,70,,,,,,,,,,,,,
295.28,,,,,,,,,,,100,,,,,95.4545454545
295.78,,,,,,,,,53.5714285714,,,,,,,
296.18,,,,,,,,92,,,,,,,,
298.162,,,69,,,,,,,,,,,,,
300.32,,,,,,,,,,66.6666666667,,,,,,
301.9,,,68,,,,,,55.3571428571,,,,67.7419354839,,48.8888888889,
303.762,,,,88.8888888889,,,,,,,,,,,,
305.362,,,67,,,,,,,,,,,,,
306.58,,,,,,,,,,,,27.5862068966,,,,
308,,,,,,,,,57.1428571429,,,,,,,
308.962,,,66,,,,,,,,,,,,,
309.54,,,,,,,,,,,,,,,51.1111111111,
312.562,,,65,,,,,,,,,,,,,
313.18,,,,,,,,96,,,,,70.9677419355,94.4444444444,,
313.88,,,,,,,,,58.9285714286,,,,,,,
316.162,,,64,,,,,,,,,,,,,
317.54,,,,,,,,,,,,,,,53.3333333333,
319.94,,,63,,,,,,60.7142857143,,,,,,,100
320.5,,,,,,,94.7368421053,,,,,31.0344827586,,,,
323.362,,,62,,,,,,,,,,,,,
324.56,,,,,,,,,,,,,74.1935483871,,,
325.1,,,,,,,,,,,,,,,55.5555555556,
326.2,,,,,,,,,62.5,,,,,,,
326.962,,,61,,,,,,,,,,,,,
327.92,,,,,,,,,,75,,,,,,
330.562,,,60,,,,,,,,,,,,,
332.8,,,,,,,,,64.2857142857,,,34.4827586207,,,57.7777777778,
334.162,,,59,,,,,,,,,,,,,
334.8,,,,,,,,100,,,,,,,,
335.962,,,,85.1851851852,,,,,,,,,,,,
337.762,,,58,,,,,,,,,,77.4193548387,,,
338.76,,,,,,,,,66.0714285714,,,,,,,
340.64,,,,,,,,,,,,,,,60,
341.58,,,57,,,,,,,,,,,100,,
343.3,,,,,87.5,100,89.4736842105,,,,95.2380952381,,,,,
345.06,,,56,,,,,,67.8571428571,,,37.9310344828,,,,
348.64,,,55,,,,,,,,,,,,62.2222222222,
349.12,,,,,,,,,,,,,80.6451612903,,,
351.56,,,,,,,,,69.6428571429,,,,,,,
352.162,,,54,,,,,,,,,,,,,
355.762,,,53,,,,,,,,,,,,,
356.78,,,,,,,,,,,,,,,64.4444444444,
357.42,,,,,,,,,,,,41.3793103448,,,,
358.3,,,,,,,,,71.4285714286,,,,,,,
359.52,,,52,,,,84.2105263158,,,83.3333333333,,,,,,
362.6,,,,,,,,,,,,,83.8709677419,,,
362.962,,,51,,,,,,,,,,,,,
364.362,,,,81.4814814815,,,,,,,,,,,,
365.28,,,,,,,,,73.2142857143,,,,,,66.6666666667,
366.562,,,50,,,,,,,,,,,,,
367.7,,,,,,,,,,,90.4761904762,,,,,
368.24,,,,,,,,,,,,44.8275862069,,,,
370.162,,,49,,,,,,,,,,,,,
372.52,100,100,,,,,,,75,,,,,,,
373.762,,,48,,,,,,,,,,,,68.8888888889,
377.362,,,47,,,,,,,,,,,,,
378.28,,,,,,,,,,,,,87.0967741935,,,
379.2,,,,,,,,,,,,48.275862069,,,,
380.04,,,,,,,,,76.7857142857,,,,,,,
380.962,,,46,,,,,,,,,,,,,
382.24,,,,,,,,,,,,,,,71.1111111111,
384.562,,,45,,,,,,,,,,,,,
388.162,,,44,,,,,,78.5714285714,,,,,,,
390.562,,,,77.7777777778,,,,,,,,,,,,
391.14,,,,,,,,,,,,51.724137931,,,73.3333333333,
391.762,,,43,,,,,,,,,,,,,
395.362,,,42,,,,,,,,,,,,,
396.1,,,,,,,,,80.3571428571,,85.7142857143,,,,,
397.02,,,,,,,,,,,,,90.3225806452,,,
398.962,,,41,,,,,,,,,,,,,
400.12,,,,,,,,,,,,,,,75.5555555556,
400.92,,,,,75,,78.9473684211,,,91.6666666667,,,,,,95.4545454545
401.34,,,,,,,,,,,,55.1724137931,,,,
402.562,,,40,,,,,,,,,,,,,
403.2,,,,,,88.8888888889,,,,,,,,,,
404.48,,,,,,,,,82.1428571429,,,,,,,
406.162,,,39,,,,,,,,,,,,,
409.762,,,38,,,,,,,,,,,,,
410.26,,,,,,,,,,,,,,,77.7777777778,
412.38,,,,,,,,,,,,58.6206896552,,,,
413.362,,,37,,,,,,83.9285714286,,,,,,,
414.562,,,,74.0740740741,,,,,,,,,,,,
416.962,,,36,,,,,,,,,,,,,
420.562,,,,,,,,,,,,,93.5483870968,,,
420.66,,,35,,,,,,,,,,,,80,
422.66,,,,,,,,,85.7142857143,,,,,,,
423.52,,,,,,,73.6842105263,,,,80.9523809524,62.0689655172,,,,
424.162,,,34,,,,,,,,,,,,,
427.762,,,33,,,,,,,,,,,,,
431.362,,,32,,,,,,,,,,,,82.2222222222,
432.42,,,,,,,,,87.5,,,,,,,
434.962,,,31,,,,,,,,,,,,,
435.66,,,,,,,,,,,,65.5172413793,,,,
437.162,,,,70.3703703704,,,,,,,,,,,,
438.562,,,30,,,,,,,,,,,,,
442.26,,,29,,,,,,,,,,,,84.4444444444,
442.7,,,,,,,,,89.2857142857,,,,,,,
445.762,,,28,,,,,,,,,,,,,
449,,,,,62.5,,68.4210526316,96,,,76.1904761905,68.9655172414,,,,90.9090909091
449.362,,,27,,,,,,,,,,,,,
450.62,,,,,,,,,,,,,96.7741935484,,,
452.962,,,26,,,,,,,,,,,,,
454.86,,,,,,,,,,,,,,,86.6666666667,
455.5,,,,,,,,,91.0714285714,,,,,,,
456.562,,,25,,,,,,,,,,,,,
457.2,,,,,,77.7777777778,,,,,,,,,,
458.362,,,,66.6666666667,,,,,,,,,,,,
460.162,,,24,,,,,,,,,,,,,
460.92,,,,,,,,,,100,,72.4137931034,,,,
463.762,,,23,,,,,,,,,,,,,
467.362,,,22,,,,,,,,,,,,,
467.86,,,,,,,,,,,,,,,88.8888888889,
469.2,,,,,,,,,92.8571428571,,,,,,,
470.962,,,21,,,,,,,,,,,,,
472.96,,,,,,,63.1578947368,,,,,75.8620689655,,,,
473.4,,,,,,,,,,,71.4285714286,,,,,
474.562,,,20,,,,,,,,,,,,,
478.282,,,19,62.962962963,,,,,,,,,,,,
481.28,,,,,,,,,,,,,,,91.1111111111,
481.762,,,18,,,,,,,,,,,,,
483.94,,,,,,,,,94.6428571429,,,,,,,
485.362,,,17,,,,,,,,,,,,,
486.18,,,,,,,,,,,,79.3103448276,,,,
487.8,,,,,,,,,,,,,,,,86.3636363636
488.962,,,16,,,,,,,,,,,,,
491.562,,,,,,,,,,,,,100,,,
492.562,,,15,,,,,,,,,,,,,
496.162,,,14,,,,,,,,,,,,,
497.342,88.8888888889,,,59.2592592593,,,,,,,,,,,93.3333333333,
499.762,,,,,,,57.8947368421,,,,66.6666666667,82.7586206897,,94.4444444444,,
499.88,,,13,,50,,,,96.4285714286,,,,,,,
503.362,,,12,,,,,,,,,,,,,
506.2,,,,,,66.6666666667,,,,,,,,,,
506.962,,,11,,,,,,,,,,,,,
510.562,,,10,,,,,,,,,,,,,
514.18,,,9,,,,,,,,,86.2068965517,,,95.5555555556,
515.482,,,,55.5555555556,,,,,,,,,,,,
517.24,,,,,,,,,98.2142857143,,,,,,,
517.762,,,8,,,,,,,,,,,,,
521.362,,,7,,,,,,,,,,,,,
523.942,,83.3333333333,,,,,52.6315789474,92,,,61.9047619048,,,,,81.8181818182
524.962,,,6,,,,,,,,,,,,,
528.562,,,5,,,,,,,,,,,,,
530.72,,,,,,,,,,,,89.6551724138,,,,
532.162,,,4,,,,,,,,,,,,,
532.682,,,,51.8518518519,,,,,,,,,,,,
535.002,,,,,,,,,,,,,,,97.7777777778,
535.762,,,3,,,,,,,,,,,,,
539.362,,,2,,,,,,,,,,,,,
541.482,,,,,,,47.3684210526,,,,,,,,,
543.24,,,1,,,,,,100,,,,,,,
543.92,,,,,,,,,,,57.1428571429,,,,,
546.562,,,0,,,,,,,,,,,,,
547.92,,,,,,,,,,,,,,,,77.2727272727
549.56,,,,48.1481481481,,,,,,,,93.1034482759,,,,
555.12,,,,,,,,88,,,,,,,,
556.8,,,,,37.5,55.5555555556,,,,,,,,,,
562.32,77.7777777778,,,,,,,,,,,,,,100,
567.522,,,,44.4444444444,,,,,,,,,,,,
571.36,,,,,,,42.1052631579,,,,52.380952381,96.5517241379,96.7741935484,88.8888888889,,
573.32,,,,,,,,,,,,,,,,72.7272727273
587.042,,,,40.7407407407,,,,,,,,,,,,
590.72,,,,,,,,84,,,,,,,,
599.76,,,,,,,,,,,47.619047619,,,,,
602.32,,,,,,,,,,,,,,,,68.1818181818
603.36,,,,,,,,,,,,100,,,,
608.584,,,,37.037037037,,,,,,,,,,,,
622.528,66.6666666667,66.6666666667,,,,,36.8421052632,80,,,42.8571428571,,93.5483870968,83.3333333333,,
626.52,,,,,,,,,,,,,,,,63.6363636364
631.442,,,,33.3333333333,,,,,,,,,,,,
634,,,,,,44.4444444444,,,,,,,,,,
655.622,,,,,,,,,98.2142857143,,,,,,,
656.008,,,,,25,,31.5789473684,76,,91.6666666667,38.0952380952,,,,,59.0909090909
656.894,,,,29.6296296296,,,,,,,,,,,,
671.32,,,,,,,,,,,,,90.3225806452,77.7777777778,,
672.32,55.5555555556,,,,,,,,,,,,,,,
685.12,,,,25.9259259259,,,,,,,,,,,97.7777777778,54.5454545455
686.72,,,,,,,,72,96.4285714286,,,,,,,
689.52,,,,,,,,,,,33.3333333333,,,,,
701.702,,,,,,33.3333333333,,,,,,,,,,
716.242,,,,22.2222222222,,,,,,,,,,,,
723.12,,,,,,,36.8421052632,,,,,,,,,
723.72,44.4444444444,50,,,,,,,94.6428571429,,,,,,,
727.022,,,,,,,,,,,,96.5517241379,87.0967741935,,,
734,,,,,,,31.5789473684,,,,,,,,95.5555555556,50
747.32,,,,,,,,68,,,,,,,,
751.042,,,,18.5185185185,,,,,,,,,,,,
751.842,,,,,,,,,92.8571428571,,,,,,,
754.722,,,,,,,26.3157894737,,,83.3333333333,28.5714285714,,,72.2222222222,,
765.32,,,,,,,,,,,,93.1034482759,83.8709677419,,,
770.8,,,,,,,,,,,,,,,93.3333333333,45.4545454545
783.92,33.3333333333,,,,,,,,91.0714285714,,,,,,,
784.52,,,,,,,,64,,,,,,,,
790.042,,,,14.8148148148,,,,,,,,,,,,
805.72,,33.3333333333,,,12.5,22.2222222222,21.0526315789,,,,23.8095238095,89.6551724138,80.6451612903,66.6666666667,91.1111111111,40.9090909091
808.92,,,,,,,,,89.2857142857,,,,,,,
828.32,,,,,,,,60,,,,,,,,
829.32,,,,,,,,,87.5,,,,,,,
834.12,22.2222222222,,,11.1111111111,,,,,,,,,,,,
835.32,,,,,,,,,,,,,,,88.8888888889,
837.6,,,,,,,,,,75,,86.2068965517,,,,
852.12,,,,,,,,,85.7142857143,,,,77.4193548387,,,
855.52,,,,,,,,,,,,,,,,36.3636363636
859.72,,,,,,,,,,,,,,,86.6666666667,
860.92,,,,,,,15.7894736842,56,,,19.0476190476,,,61.1111111111,,
871.2,,,,,,,,,83.9285714286,,,82.7586206897,,,,
884.042,,,,7.4074074074,,,,,,,,,74.1935483871,,,
885.52,,,,,,,,,,,,,,,84.4444444444,
892.12,,,,,,,,,82.1428571429,,,,,,,
892.92,,,,,,,,52,,,,,,,,31.8181818182
900.52,,,,,,,21.0526315789,,,,,,,,,
901.72,11.1111111111,16.6666666667,,,,,,,,,,,,,,
906.8,,,,,,,,,,,,79.3103448276,,,,
907.32,,,,,,,,,,,,,,,82.2222222222,
909.82,,,,,,,,,80.3571428571,,,,,,,
913.16,,,,,,,15.7894736842,,,,,,70.9677419355,55.5555555556,,
914.8,,,,,,,,,,66.6666666667,,,,,,
926.72,,,,,,,,48,78.5714285714,,,,,,,
930.32,,,,,,,,,,,,,,,80,
932.2,,,,,,,,,,,,75.8620689655,,,,
938.52,,,,,,,,,,,,,,,,27.2727272727
939.36,,,,,0,11.1111111111,10.5263157895,,,,,,,,,
941.442,,,,3.7037037037,,,,,,,,,,,,
943.28,,,,,,,,,76.7857142857,,,,,,,
950.12,,,,,,,,,,,,,67.7419354839,,77.7777777778,
959,,,,,,,,,,,,72.4137931034,,,,
961.36,,,,,,,,,75,,,,,,,
965.92,,,,,,,,44,,,,,,,,
967.16,,,,,,,,,,,,,,50,,
970.72,,,,,,,,,,,,,,,75.5555555556,
976.92,,,,,,,,,73.2142857143,,,,64.5161290323,,,
987.366,0,0,,,,,,,,,,,,,,
987.6,,,,,,,,,,,,68.9655172414,,,,
989.32,,,,,,,,,,,,,,,73.3333333333,22.7272727273
993.84,,,,,,,,,71.4285714286,,,,,,,
1001.9,,,,,,,5.2631578947,40,,58.3333333333,14.2857142857,,,,,
1008.2,,,,0,,,,,,,,,,,,
1008.56,,,,,,,,,69.6428571429,,,,61.2903225806,44.4444444444,71.1111111111,
1010,,,,,,,,,,,,65.5172413793,,,,
1024.4,,,,,,,,,67.8571428571,,,,,,,
1027.32,,,,,,,,,,,,,,,68.8888888889,18.1818181818
1031.3,,,,,,,,36,,,,,,,,
1032.5,,,,,,,0,,,,9.5238095238,,,,,
1037.16,,,,,,,,,,,,62.0689655172,58.064516129,,,
1038.28,,,,,,,,,66.0714285714,,,,,,,
1042.16,,,,,,,,,,,,,,38.8888888889,,
1044.966,,,,,,,,,,,,,,,66.6666666667,
1047.36,,,,,,0,,,,,,,,,,
1053.22,,,,,,,,,64.2857142857,,,,,,,
1059.56,,,,,,,,,,,,,54.8387096774,,,
1062.68,,,,,,,,,,,,58.6206896552,,,,
1062.966,,,,,,,,,,,,,,,64.4444444444,
1064.7,,,,,,,,32,,,,,,,,
1066.566,,,,,,,,,62.5,,,,,,,
1068.92,,,,,,,,,,,,,,,,13.6363636364
1069.406,,,,,,,,,,50,,,,,,
1078.886,,,1,,,,,,,,,,,,62.2222222222,
1080.52,,,,,,,,,60.7142857143,,,,,,,
1084.886,,,2,,,,,,,,,,,,,
1086,,,,,,,,,,,,55.1724137931,,,,
1089.16,,,,,,,,,,,,,51.6129032258,,,
1090.026,,,3,,,,,,,,,,,,,
1091.16,,,,,,,,,,,,,,33.3333333333,,
1094.026,,,4,,,,,,,,,,,,,
1095.28,,,,,,,,,,,,,,,60,
1095.74,,,,,,,,,58.9285714286,,,,,,,
1097.626,,,5,,,,,,,,,,,,,
1100.1,,,,,,,,28,,,,,,,,
1100.886,,,6,,,,,,,,,,,,,
1103.886,,,7,,,,,,,,,,,,,
1106.646,,,8,,,,,,,,,,,,,
1109.206,,,9,,,,,,57.1428571429,,,,,,,
1111.606,,,10,,,,,,,,,51.724137931,,,,
1112.16,,,,,,,,,,,,,48.3870967742,,,
1112.58,,,,,,,,,,,,,,,57.7777777778,
1113.846,,,11,,,,,,,,,,,,,
1116.326,,,12,3.7037037037,,,,,,,,,,,,
1118.206,,,13,,,,,,,,,,,,,
1120.206,,,14,,,,,,,,,,,,,
1120.92,,,,,,,,,,,,,,,,9.0909090909
1122.102,,,15,,,,,,,,,,,,,
1122.5,,,,,,,,,,,4.7619047619,,,,,
1123.52,,,,,,,,,55.3571428571,,,,,,,
1123.998,,,16,,,,,,,,,,,,,
1125.798,,,17,,,,,,,,,,,,,
1127.846,,,18,,,,,,,,,,,,,
1127.96,,,,,,,,,,,,,,,55.5555555556,
1129.314,,,19,,,,,,,,,,,,,
1130.952,,,20,,,,,,,,,,,,,
1132.7,,,21,,,,,,,,,,,,,
1133,,,,,,,,,,41.6666666667,,48.275862069,,,,
1134.156,,,22,,,,,,,,,,,,,
1135.722,,,23,,,,,,,,,,,,,
1137.222,,,24,,,,,,,,,,,,,
1137.9,,,,,,,,24,53.5714285714,,,,,,,
1138.722,,,25,,,,,,,,,,,,,
1140.162,,,26,,,,,,,,,,,,,
1141.96,,,27,,,,,,,,,,,,,
1142.246,,,,,,,,,,,,,45.1612903226,,,
1142.988,,,28,7.4074074074,,,,,,,,,,,,
1143.94,,,,,,,,,,,,,,,53.3333333333,
1144.374,,,29,,,,,,,,,,,,,
1145.16,,,,,,,,,,,,,,27.7777777778,,
1145.708,,,30,,,,,,,,,,,,,
1147.042,,,31,,,,,,,,,,,,,
1148.328,,,32,,,,,,,,,,,,,
1149.614,,,33,,,,,,,,,,,,,
1150.886,,,34,,,,,,,,,,,,,
1151.52,,,,,,,,,51.7857142857,,,,,,,
1152.128,,,35,,,,,,,,,,,,,
1153.37,,,36,,,,,,,,,,,,,
1154.57,,,37,,,,,,,,,,,,,
1155.77,,,38,,,,,,,,,,,,,
1156.646,,,,,,,,,,,,44.8275862069,,,,
1156.932,,,39,,,,,,,,,,,,,
1158.094,,,40,,,,,,,,,,,,,
1159.526,,,41,11.1111111111,,,,,,,,,,,,
1160.56,,,42,,,,,,,,,,,,51.1111111111,
1161.508,,,43,,,,,,,,,,,,,
1162.6,,,44,,,,,,,,,,,,,
1163.96,,,45,,,,,,,,,,41.935483871,,,
1164.784,,,46,,,,,,,,,,,,,
1166.16,,,47,,,,,,50,,,,,,,
1166.9,,,48,,,,,,,,,,,,,
1168.166,,,49,,,,,,,,,,,,,
1168.986,,,50,,,,,,,,,,,,,
1170.17,,,51,,,,,,,,,,,,,
1171.046,,,52,,,,,,,,,,,,,
1172.31,,,53,14.8148148148,,,,,,,,,,,,
1173.042,,,54,,,,,,,,,,,,,
1174.33,,,55,,,,,,,,,,,,,
1174.99,,,56,,,,,,,,,,,,,
1176.232,,,57,,,,,,,,,,,,,
1176.912,,,58,,,,,,,,,,,,,
1178.028,,,59,,,,,,,,,,,,48.8888888889,
1178.3,,,,,,,,20,,,,,,,,
1179.1,,,60,,,,,,48.2142857143,,,,,,,
1179.732,,,61,,,,,,,,,,,,,
1180.656,,,62,,,,,,,,,,,,,
1181.8,,,63,,,,,,,,,41.3793103448,,,,
1182.566,,,64,18.5185185185,,,,,,,,,,,,
1183.404,,,65,,,,,,,,,,,,,
1184.474,,,66,,,,,,,,,,,,,
1185.446,,,67,,,,,,,,,,,,,
1186.082,,,68,,,,,,,,,,,,,
1186.96,,,69,,,,,,,,,,,,,
1187.838,,,70,,,,,,,,,,,,,
1188.704,,,71,,,,,,,,,,,,,
1189.554,,,72,,,,,,,,,,,,,
1190.412,,,73,,,,,,,,,,,,,4.5454545455
1191.524,,,74,22.2222222222,,,,,,,,,38.7096774194,,,
1192.088,,,75,,,,,,,,,,,,,
1193.24,,,76,,,,,,46.4285714286,,,,,,46.6666666667,
1194.086,,,77,,,,,,,,,,,,,
1194.942,,,78,,,,,,,,,,,,,
1195.4,,,79,,,,,,,,,,,,,
1196.218,,,80,,,,,,,,,,,,,
1197.218,,,81,,,,,,,,,,,,,
