Time (min),clk_ANIMO,CLK_ANIMO,cry_ANIMO,CRY_ANIMO,cwo_ANIMO,CWO_ANIMO,CYC/CLK_ANIMO,pdp1_ANIMO,PDP1_ANIMO,PER_ANIMO,per_ANIMO,PER/TIM-p_ANIMO,TIM_ANIMO,tim_ANIMO,VRI_ANIMO,vri_ANIMO
572.348,,,,,,,,,85.7142857143,,,,,,,
573.656,,,,,,,,,,,,,,,85.5421686747,
574.14,,,,,,,,,,,,,,50,,
577.24,,,,,,,,,,,,72.0588235294,58.8235294118,,,
578.5,,,,,,,,,,,,,,,,27.5
579.34,,8,,,0,14.2857142857,5.1282051282,,84.4155844156,63.1578947368,0,,,,,
580.724,,,,,,,,,,,,,,,84.3373493976,
582.776,,,,,,,,40,,,,,,,,
583.24,,,,,,,,,,,,70.5882352941,,,,
585.84,,,,,,,,,83.1168831169,,,,,,,
587.726,,,,,,,,,,,,,56.862745098,,83.1325301205,
589.616,,,,,,,,,,,,69.1176470588,,,,
590.36,,,,,,,,,,,,,,46.6666666667,,
591.522,,,,,,,,,,,,,,,,25
592.718,,,,,,,,,81.8181818182,,,,,,,
594.176,,,,,,,,,,,,,,,81.9277108434,
594.66,,,,,,,,37.7777777778,,,,,,,,
595.74,,,,,,,,,,,,67.6470588235,,,,
596.94,,,,,,,,,,,,,54.9019607843,,,
598.94,,,,,,,,,80.5194805195,,,,,,,
600.6,,,,,,,,,,,,,,,80.7228915663,
602.586,,,,,,,,,,,,66.1764705882,,,,
604.58,,,,,,,7.6923076923,,,,,,,,,
604.98,,,,,,9.5238095238,,,,57.8947368421,,,,,,
605.576,,,,,,,,,79.2207792208,,,,,,,
607.476,,,,,,,,,,,,,,,79.5180722892,
607.94,,,,,,,,,,,,64.7058823529,52.9411764706,,,
610.58,,4,,,,,,,,,,,,,,
611.56,,,,,,,5.1282051282,35.5555555556,77.9220779221,,,,,43.3333333333,,22.5
614,,,,,,,,,,,,63.2352941176,,,78.313253012,
617.93,,,,,,,,,76.6233766234,,,,50.9803921569,,,
620.38,,,,,,,,,,,,61.7647058824,,,,
620.666,,,,,,,,,,,,,,,77.1084337349,
624.54,,,,,,,,,75.3246753247,,,,,,,
626.64,,,,,,,,,,,,60.2941176471,,,,
627.19,,,,,,,,,,,,,,,75.9036144578,
627.98,,,,,,,,33.3333333333,,,,,,,,
629.356,,,,,,,2.5641025641,,,,,,49.0196078431,40,,20
630.772,,,,,,,,,74.025974026,,,,,,,
632.936,,,,,,,,,,52.6315789474,,58.8235294118,,,,
633.554,,,,,,,,,,,,,,,74.6987951807,
637.06,,,,,,,,,72.7272727273,,,,,,,
638.92,,,,,,,,,,,,57.3529411765,,,,
639.592,,,,,,,,,,,,,47.0588235294,,,
639.776,,,,,,,,,,,,,,,73.4939759036,
641.54,,,,,,,,31.1111111111,,,,,,,,
643.3,,,,,,,,,71.4285714286,,,,,,,
644.336,,,,,,4.7619047619,,,,,,,,,,
645.446,,,,,,,,,,,,55.8823529412,,,,
646.616,,,,,,,,,,,,,,,72.2891566265,
649.34,,,,,,,,,70.1298701299,,,,,,,17.5
651.912,,,,,,,,,,,,54.4117647059,45.0980392157,,,
652.584,,,,,,,,,,,,,,36.6666666667,71.0843373494,
655.944,,,,,,,,,68.8311688312,,,,,,,
658.66,,,,,,,5.1282051282,,,,,52.9411764706,,,69.8795180723,
662.576,,,,,,,,,,,,,43.137254902,,,
662.78,,,,,,,,,67.5324675325,47.3684210526,,,,,,
664.68,,,,,,,,,,,,51.4705882353,,,,
665.352,,,,,,,,,,,,,,,68.6746987952,
670.056,,,,,,,,28.8888888889,66.2337662338,,,,,,,
670.86,,,,,,,,,,,,50,,,,
671.696,,,,,,,,,,,,,,,67.4698795181,
674.088,,0,,,,,2.5641025641,,,,,,,,,15
675.432,,,,,,,,,,,,,41.1764705882,,,
676.28,,,,,,,,,64.9350649351,,,,,,,
676.776,,,,,,,,,,,,,,33.3333333333,,
677.74,,,,,,,,,,,,48.5294117647,,,66.265060241,
683.496,,,,,,,,,63.6363636364,,,,,,,
684.168,,,,,,,,,,,,,,,65.0602409639,
684.84,,,,,,,,,,,,47.0588235294,,,,
686.856,,,,,,,,,,,,,39.2156862745,,,
689.04,,,,,,,0,26.6666666667,,,,,,,,
689.592,,,,,,,,,62.3376623377,,,,,,,
689.936,,,99,,,,,,,,,,,,,
690.4,,,,,,,,,,,,,,,63.8554216867,
691.72,,,,,,,,,,,,45.5882352941,,,,
692.452,,,98,,,,,,,,,,,,,
693.18,,,,,,,,,,,,,,,,12.5
695.38,,,97,,,,,,,42.1052631579,,,,,,
696.42,,,,,,,,,61.038961039,,,,,,,
696.776,,,,,,,,,,,,,,,62.6506024096,
697.34,,,,,,,,,,,,,37.2549019608,30,,
698.24,,,96,,,,,,,,,44.1176470588,,,,
701.336,,,95,96.2962962963,,,,,,,,,,,,
702.56,,,,,,,,,,,,,,,61.4457831325,
703.1,,,,,,,,,59.7402597403,,,,,,,
703.892,,,94,,,,,,,,,,,,,
704.82,,,,,,,,24.4444444444,,,,,,,,
705.22,,,,,,,,,,,,42.6470588235,,,,
706.752,,,93,,,,,,,,,,,,,
708.82,,,,,,,,,,,,,,,60.2409638554,
709.612,,,92,,,,,,58.4415584416,,,,35.2941176471,,,
712.736,,,91,,,,,,,,,41.1764705882,,,,
715.332,,,90,,,,,,,,,,,,59.0361445783,10
716.22,,,,,,,,,57.1428571429,,,,,,,
718.192,,,89,,,,,,,,,,,,,
718.94,,,,,,,,,,,,,,26.6666666667,,
720.14,,,,,,,,,,,,39.7058823529,33.3333333333,,,
721.24,,,88,,,,,22.2222222222,,,,,,,57.8313253012,
722.42,,,,,,0,,,55.8441558442,,,,,,,
724.136,,,87,,,,,,,,,,,,,
726.772,,,86,,,,,,,,,,,,,
727.14,,,,,,,,,,,,,,,56.6265060241,
728.04,,,,,,,,,,,,38.2352941176,,,,
728.9,,,,,,,,,54.5454545455,,,,,,,
729.632,,,85,,,,,,,,,,,,,
730.976,,,,,,,,,,36.8421052632,,,,,,
732.492,,,84,,,,,,,,,,,,,
733.4,,,,,,,,,,,,,31.3725490196,,55.421686747,
735.536,,,,,,,,,,,,36.7647058824,,,,
735.7,,,83,,,,,,53.2467532468,,,,,,,
738.212,,,82,,,,,,,,,,,,,
740.096,,,,,,,,,,,,,,,54.2168674699,
741.072,,,81,,,,,,,,,,,,,
743.1,,,,,,,,,51.9480519481,,,35.2941176471,,,,
743.932,,,80,,,,,,,,,,,,,
746.34,,,,,,,,,,,,,,,53.0120481928,
746.84,,,79,,,,,20,,,,,,,,
748.94,,,,,,,,,,,,,29.4117647059,23.3333333333,,
749.652,,,78,92.5925925926,,,,,50.6493506494,,,,,,,
751.18,,,,,,,,,,,,33.8235294118,,,,
752.58,,,77,,,,,,,,,,,,51.8072289157,7.5
755.372,,,76,,,,,,,,,,,,,
756.26,,,,,,,,,49.3506493506,,,,,,,
758.232,,,75,,,,,,,,,,,,,
758.84,,,,,,,,,,,,,,,50.6024096386,
759.98,,,,,,,,,,,,32.3529411765,,,,
761.092,,,74,,,,,,,,,,,,,
762.98,,,,,,,,,,,,,27.4509803922,,,
763.48,,,,,,,,,48.0519480519,,,,,,,
763.952,,,73,,,,,,,,,,,,,
765.24,,,,,,,,,,,,,,,49.3975903614,
766.812,,,72,,,,,,,,,,,,,
769.12,,,,,,,,,,,,30.8823529412,,,,
769.78,,,71,,,,,,,31.5789473684,,,,,,
771.08,,,,,,,,,46.7532467532,,,,,,,
771.78,,,,,,,,,,,,,,,48.1927710843,
772.532,,,70,,,,,,,,,,,,,
774.24,,,,,,,,17.7777777778,,,,,,,,
775.392,,,69,,,,,,,,,,,,,
778.252,,,,,,,,,45.4545454545,,,29.4117647059,,,,
778.46,,,68,,,,,,,,,,,,46.9879518072,
779.852,,,,88.8888888889,,,,,,,,,,,,
781.112,,,67,,,,,,,,,,,,,
781.54,,,,,,,,,,,,,25.4901960784,20,,
783.972,,,66,,,,,,,,,,,,,
785.36,,,,,,,,,44.1558441558,,,,,,45.7831325301,
787.06,,,65,,,,,,,,,27.9411764706,,,,
789.692,,,64,,,,,,,,,,,,,
792.552,,,63,,,,,,,,,,,,44.578313253,
793.06,,,,,,,,,42.8571428571,,,,,,,
795.412,,,62,,,,,,,,,,,,,
796.86,,,,,,,,,,,,26.4705882353,23.5294117647,,,
798.272,,,61,,,,,,,,,,,,,
799.46,,,,,,,,,,,,,,,43.3734939759,
801.22,,,60,,,,,,41.5584415584,,,,,,,
802.78,,,,,,,,,,,,,,,,5
803.44,,,,,,,,15.5555555556,,,,,,,,
803.992,,,59,,,,,,,,,,,,,
805.452,,,,85.1851851852,,,,,,,,,,,,
806.14,,,,,,,,,,,,,,,42.1686746988,
806.852,,,58,,,,,,,,,,,,,
807.48,,,,,,,,,,,,25,,,,
808.62,,,,,,,,,40.2597402597,,,,,,,
809.712,,,57,,,,,,,,,,,,,
812.572,,,56,,,,,,,,,,,,,
813.18,,,,,,,,,,26.3157894737,,,,,40.9638554217,
815.432,,,55,,,,,,,,,,,,,
816.44,,,,,,,,,38.961038961,,,,,,,
817.26,,,,,,,,,,,,23.5294117647,21.568627451,16.6666666667,,
818.292,,,54,,,,,,,,,,,,,
819.98,,,,,,,,,,,,,,,39.7590361446,
821.152,,,53,,,,,,,,,,,,,
824.012,,,52,,,,,,,,,,,,,
824.7,,,,,,,,,37.6623376623,,,,,,,
827.14,,,51,,,,,,,,,,,,38.5542168675,
828.14,,,,81.4814814815,,,,,,,,22.0588235294,,,,
829.732,,,50,,,,,,,,,,,,,
832.592,,,49,,,,,,,,,,,,,
833.48,,,,,,,,,36.3636363636,,,,,,,
834.48,,,,,,,,,,,,,19.6078431373,,37.3493975904,
835.04,,,,,,,,13.3333333333,,,,,,,,
835.452,,,48,,,,,,,,,,,,,
838.312,,,47,,,,,,,,,,,,,
839.7,,,,,,,,,,,,20.5882352941,,,,
841.4,,,46,,,,,,35.0649350649,,,,,,,
842,,,,,,,,,,,,,,,36.1445783133,
844.032,,,45,,,,,,,,,,,,,
846.892,,,44,,,,,,,,,,,,,
848.852,,,,77.7777777778,,,,,,,,,,,,
849.78,,,43,,,,,,33.7662337662,,,,,,34.9397590361,
852.8,,,42,,,,,,,,,19.1176470588,,,,
855.472,,,41,,,,,,,,,,,,,
855.94,,,,,,,,,,,,,17.6470588235,13.3333333333,,
857.64,,,,,,,,,,,,,,,33.734939759,
858.332,,,40,,,,,,,,,,,,,
858.7,,,,,,,,,32.4675324675,,,,,,,
861.192,,,39,,,,,,,,,,,,,
861.98,,,,,,,,,,21.0526315789,,,,,,
864.052,,,38,,,,,,,,,,,,,
864.92,,,,,,,,,,,,17.6470588235,,,,
865.78,,,,,,,,,,,,,,,32.5301204819,
866.912,,,37,,,,,,,,,,,,,
868.22,,,,74.0740740741,,,,,31.1688311688,,,,,,,
869.24,,,,,,,,11.1111111111,,,,,,,,
869.772,,,36,,,,,,,,,,,,,
872.632,,,35,,,,,,,,,,,,,
874.14,,,,,,,,,,,,,,,31.3253012048,
875.492,,,34,,,,,,,,,,15.6862745098,,,
876.72,,,,,,,,,29.8701298701,,,,,,,
877.98,,,,,,,,,,,,16.1764705882,,,,2.5
878.352,,,33,,,,,,,,,,,,,
881.212,,,32,,,,,,,,,,,,,
881.86,,,,,,,,,,,,,,,30.1204819277,
884.072,,,31,,,,,,,,,,,,,
886.112,,,,70.3703703704,,,,,28.5714285714,,,,,,,
886.932,,,30,,,,,,,,,,,,,
889.792,,,29,,,,,,,,,,,,28.9156626506,
892.652,,,28,,,,,,,,,,,,,
893.04,,,,,,,,,,,,14.7058823529,,,,
895.512,,,27,,,,,,27.2727272727,,,,,,,
897.92,,,,,,,,,,,,,,,27.7108433735,
898.372,,,26,,,,,,,,,,,,,
899.34,,,,,,,,,,,,,13.7254901961,10,,
901.232,,,25,,,,,,,,,,,,,
903.072,,,,66.6666666667,,,,,,,,,,,,
904.092,,,24,,,,,,,,,,,,,
905.84,,,,,,,,,25.974025974,,,,,,,
906.64,,,,,,,,,,,,,,,26.5060240964,
906.952,,,23,,,,,8.8888888889,,,,,,,,
909.812,,,22,,,,,,,,,13.2352941176,,,,
912.672,,,21,,,,,,,,,,,,,
915.04,,,,,,,,,24.6753246753,,,,,,25.3012048193,
915.532,,,20,,,,,,,,,,,,,
917.78,,,,,,,,,,15.7894736842,,,,,,
918.392,,,19,,,,,,,,,,,,,
918.912,,,,62.962962963,,,,,,,,,,,,
921.252,,,18,,,,,,,,,,,,,
921.74,,,,,,,,,,,,,11.7647058824,,,
923.72,,,,,,,,,,,,,,,24.0963855422,
924.112,,,17,,,,,,,,,,,,,
925.16,,,,,,,,,23.3766233766,,,11.7647058824,,,,
926.972,,,16,,,,,,,,,,,,,
929.832,,,15,,,,,,,,,,,,,
932.84,,,14,,,,,,,,,,,,22.8915662651,
934.072,,,,59.2592592593,,,,,,,,,,,,
935.552,,,13,,,,,,22.0779220779,,,,,,,
938.412,,,12,,,,,,,,,,,,,
941.272,,,11,,,,,,,,,,,,,
942.24,,,,,,,,,,,,,,,21.686746988,
943.68,,,,,,,,,,,,10.2941176471,,,,
944.132,,,10,,,,,,,,,,,,,
946.992,,,9,,,,,,20.7792207792,,,,,,,
947.932,,,,,,,,6.6666666667,,,,,,,,
948.14,,,,,,,,,,,,,9.8039215686,6.6666666667,,
948.512,,,,55.5555555556,,,,,,,,,,,,
949.852,,,8,,,,,,,,,,,,,
951.94,,,,,,,,,,,,,,,20.4819277108,
952.712,,,7,,,,,,,,,,,,,
955.572,,,6,,,,,,,,,,,,,
956.86,,,,,,,,,19.4805194805,,,,,,,
958.432,,,5,,,,,,,,,,,,,
961.292,,,4,,,,,,,,,,,,,
962.192,,,,51.8518518519,,,,,,,,,,,19.2771084337,
964.152,,,3,,,,,,,,,,,,,
964.68,,,,,,,,,,,,8.8235294118,,,,
967.012,,,2,,,,,,,,,,,,,
967.62,,,,,,,,,18.1818181818,,,,,,,
969.872,,,1,,,,,,,,,,,,,
972.36,,,,,,,,,,,,,,,18.0722891566,
972.732,,,0,,,,,,,,,,,,,
974.14,,,,,,,,,,,,,7.8431372549,,,
975.732,,,,48.1481481481,,,,,,,,,,,,
979.26,,,,,,,,,16.8831168831,,,,,,,
983.232,,,,,,,,,,10.5263157895,,,,,16.8674698795,
984.88,,,,,,,,,,,,7.3529411765,,,,
989.852,,,,44.4444444444,,,,,,,,,,,,
991.94,,,,,,,,,15.5844155844,,,,,,,
993.272,,,,,,,,4.4444444444,,,,,,,,
994.24,,,,,,,,,,,,,,,15.6626506024,
1003.092,,,,,,,,,14.2857142857,,,,,,,
1004.09,,,,,,,,,,,,,5.8823529412,3.3333333333,,
1005.6,,,,40.7407407407,,,,,,,,,,,,
1005.82,,,,,,,,,,,,,,,14.4578313253,
1008.544,,,,,,,,,,,,5.8823529412,,,,
1014.78,,,,,,,,,12.987012987,,,,,,,
1017.86,,,,,,,,,,,,,,,13.2530120482,
1022.432,,,,37.037037037,,,,,,,,,,,,
1027.74,,,,,,,,,11.6883116883,,,,,,,
1028.6,,,,,,,,,,,,,,,,0
1028.952,,,,,,,,,,,,,,,12.0481927711,
1035.192,,,,,,,,,,,,,3.9215686275,,,
1036.88,,,,,,,,,,,,4.4117647059,,,,
1039.962,,,,,,,,,,,,,,,10.843373494,
1041.166,,,,33.3333333333,,,,,,,,,,,,
1042.02,,,,,,,,,10.3896103896,,,,,,,
1044.64,,,,,,,,2.2222222222,,,,,,,,
1051.462,,,,,,,,,,,,,,,9.6385542169,
1054.232,,,,,,,,,9.0909090909,,,,,,,
1061.212,,,,29.6296296296,,,,,,5.2631578947,,,,,,
1063.56,,,,,,,,,,,,,,,8.4337349398,
1067.554,,,,,,,,,7.7922077922,,,,,,,
1068.176,,,,,,,,,,,,2.9411764706,,,,
1069.408,,,,,,,,,,,,,1.9607843137,0,,
1076.116,,,,,,,,,,,,,,,7.2289156627,
1081.492,4,,,,,,,,,,,,,,,
1082.164,,,,,,,,,6.4935064935,,,,,,,
1083.612,,,,25.9259259259,,,,,,,,,,,,
1089,,,,,,,,,,,,,,,6.0240963855,
1098.36,,,,,,,,,5.1948051948,,,,,,,
1102.996,,,,,,,,,,,,,,,4.8192771084,
1103.412,,,,,,,,0,,,,,,,,
1105.94,,,,,,,,,,,,1.4705882353,0,,,
1108.412,,,,22.2222222222,,,,,,,,,,,,
1111.92,,,,,,,,,3.8961038961,,,,,,,
1117.328,,,,,,,,,,,,,,,3.6144578313,
1126.92,,,,,,,,,2.5974025974,,,,,,,
1132.08,8,4,,,,,,,,,,,,,2.4096385542,
1136.012,,,,18.5185185185,,,,,,,,,,,,
1141.42,,,,,,,2.5641025641,,,,,,,,,
1143.7,,,,,,,,,1.2987012987,,,,,,,
1147.94,,,,,,,,,,,,,,,1.2048192771,
1152.36,,,,,,,5.1282051282,,,,,,,,,
1157.368,,,,,,,,2.2222222222,,,,,,,,
1158.98,,,,,,,,,,0,,0,,,,
1164.972,12,8,,,,,7.6923076923,,,,2.8571428571,,1.9607843137,3.3333333333,0,2.5
1167.252,,,,14.8148148148,,,,,,,,,,,,
1170.46,,,,,5.8823529412,,10.2564102564,,,,,,,,,
1173.9,,,,,,,,,0,,,,,,,
1176.78,,,,,,,12.8205128205,4.4444444444,,,5.7142857143,,,,,
1178.46,,,,,,,,,,,,,,,,5
1183.72,,,,,,,15.3846153846,,,,,,,,,
1186.26,,,,,,,,,,,8.5714285714,,,6.6666666667,,
1188.828,,,,,11.7647058824,,,,,,,,,,,
1189.28,,,,,,,,6.6666666667,,,,,,,,
1190.72,,,,,,,,,,,,,,,,7.5
1191.688,,,,,,,17.9487179487,,,,,,,,,
1194.548,,,,,,,,,,,11.4285714286,,,,,
1195.66,,,,,,,,,,,,,3.9215686275,,,
1196.46,,,,,,4.7619047619,,,,,,,,,,
1200.268,,,,,,,20.5128205128,8.8888888889,,,,,,,,
1201.32,,,,,,,,,,,,,,,,10
1202.012,,,,11.1111111111,,,,,,,,,,,,
1203.78,,,,,,,,,,,14.2857142857,,,,,
1204.84,16,12,,,17.6470588235,,23.0769230769,,1.2987012987,,,,,10,,
1209.96,,,,,,,25.641025641,11.1111111111,,,,,,,,12.5
1210.9,,,,,,,,,,,17.1428571429,,,,,
1215.5,,,,,,,28.2051282051,,,,,,,,,
1217.12,,,,,,,,,,,,,5.8823529412,13.3333333333,,
1217.44,,,,,,,,13.3333333333,,,,,,,,
1217.74,,,,,,,,,,,20,,,,1.2048192771,15
1218.26,,,,,23.5294117647,9.5238095238,,,,,,,,,,
1220.288,,,,,,,,,2.5974025974,,,,,,,
1221.5,,,,,,,30.7692307692,,,,,,,,,
1224.78,,,,,,,,15.5555555556,,,22.8571428571,,,,,
1226.008,,,,,,,,,,,,,,,,17.5
1228.4,,,,,,,33.3333333333,,,,,,7.8431372549,16.6666666667,,
1229.5,,,,,,,,,,5.2631578947,,,,,,
1231.1,,,,,,,,,,,25.7142857143,,,,,
1231.88,,,,,29.4117647059,,,17.7777777778,3.8961038961,,,,,,,
1232.48,20,16,,,,14.2857142857,35.8974358974,,,,,,,,,20
1236.62,,,,,,,38.4615384615,,,,,,,,,
1237.448,,,,,,,,,,,28.5714285714,,,,,
1238.12,,,,,,,,20,,,,,,,,
1238.54,,,,,,,,,,,,,9.8039215686,20,,
1239.12,,,,,,,,,,,,,,,2.4096385542,22.5
1241.22,,,,,,,41.0256410256,,5.1948051948,,,,,,,
1241.812,,,,7.4074074074,,,,,,,,,,,,
1243.168,,,,,,,,,,,31.4285714286,,,,,
1244,,,,,35.2941176471,,,22.2222222222,,,,,,,,
1245.52,,,,,,19.0476190476,,,,,,,,,,25
1246.14,,,,,,,43.5897435897,,,,,,,,,
1248.08,,,,,,,,,,,,,11.7647058824,23.3333333333,,
1249.3,,,,,,,,,6.4935064935,,34.2857142857,,,,,
1250.08,,,,,,,,24.4444444444,,,,,,,,
1251.748,,,,,,,46.1538461538,,,,,,,,3.6144578313,27.5
1255.06,,,,,,,,,,10.5263157895,37.1428571429,1.4705882353,,,,
1255.96,,,,,41.1764705882,,,26.6666666667,7.7922077922,,,,,,,
1256.98,24,,,,,,,,,,,,13.7254901961,26.6666666667,,
1257.56,,,,,,23.8095238095,,,,,,,,,,30
1258.3,,20,,,,,48.7179487179,,,,,,,,,
1261.46,,,,,,,,,,,40,,,,,
1261.76,,,,,,,,28.8888888889,9.0909090909,,,,,,,
1262.48,,,,,,,51.2820512821,,,,,,,,4.8192771084,
1263.26,,,,,,,,,,,,,,,,32.5
1265.3,,,,,,,,,,,,,15.6862745098,30,,
1266.98,,,,,47.0588235294,,53.8461538462,31.1111111111,,,42.8571428571,,,,,
1267.38,,,,,,,,,10.3896103896,,,,,,,
1268.908,,,,,,28.5714285714,,,,,,,,,,35
1270.78,,,,,,,,,,,,,,,6.0240963855,
1271.84,,,,,,,56.4102564103,33.3333333333,,,,,,,,
1272.64,,,,,,,,,11.6883116883,,45.7142857143,,,,,
1273.12,,,,,,,,,,,,,17.6470588235,33.3333333333,,
1274.18,,,,,,,,,,,,,,,,37.5
1275.66,,,,,,,,,,15.7894736842,,,,,,
1277.08,,,,,,,58.9743589744,35.5555555556,,,,,,,,
1277.92,28,,,,52.9411764706,,,,12.987012987,,48.5714285714,,,,,
1278.7,,,,,,,,,,,,,,,7.2289156627,
1279.16,,,,,,33.3333333333,,,,,,,,,,
1279.78,,,,,,,,,,,,,,,,40
1280.348,,,,,,,,,,,,,19.6078431373,,,
1281.1,,,,,,,,,,,,,,36.6666666667,,
1282.22,,,,,,,,37.7777777778,14.2857142857,,,,,,,
1282.8,,,,,,,61.5384615385,,,,,,,,,
1283.208,,,,,,,,,,,51.4285714286,,,,,
1283.7,,24,,,,,,,,,,,,,,
1285.38,,,,,,,,,,,,,,,8.4337349398,42.5
1286.068,,,,,,,,,,,,2.9411764706,,,,
1287.02,,,,,,,,,,,,,21.568627451,,,
1287.2,,,,,,,64.1025641026,40,15.5844155844,,,,,,,
1287.612,,,,3.7037037037,,,,,,,,,,,,
1288.34,,,,,,,,,,,54.2857142857,,,40,,
1288.98,,,,,58.8235294118,38.0952380952,,,,,,,,,,
1290.52,,,,,,,,,,,,,,,,45
1291.788,,,,,,,,,16.8831168831,,,,,,,
1291.98,,,,,,,66.6666666667,42.2222222222,,,,,,,9.6385542169,
1292.56,,,,,,,,,,,,,23.5294117647,,,
1293.06,,,,,,,,,,21.0526315789,,,,,,
1293.88,,,,,,,,,,,57.1428571429,,,,,
1295.2,,,,,,,,,,,,,,43.3333333333,,
1295.86,32,,,,,,,,18.1818181818,,,,,,,47.5
1296.68,,,,,,,,44.4444444444,,,,,,,,
1297.54,,,,,,,69.2307692308,,,,,,,,10.843373494,
1298.04,,,,,,,,,,,,,25.4901960784,,,
1299.04,,,,,,,,,,,60,,,,,
1300.16,,,,,,,,,19.4805194805,,,,,,,
1300.368,,,,,,42.8571428571,,,,,,,,,,
1300.92,,,,,,,,,,,,,,,,50
1301.74,,,,,64.7058823529,,,46.6666666667,,,,,,,,
1302.44,,,,,,,,,,,,,,46.6666666667,,
1303.228,,,,,,,71.7948717949,,,,,,27.4509803922,,12.0481927711,
1303.82,,,,,,,,,20.7792207792,,,,,,,
1304.56,,,,,,,,,,,62.8571428571,,,,,
1305.92,,,,,,,,,,,,4.4117647059,,,,
1306.088,,,,,,,,48.8888888889,,,,,,,,52.5
1307.52,,,,,,,,,22.0779220779,,,,,,,
1308.4,,,,,,,,,,26.3157894737,,,,,,
1308.64,,28,,,,,74.358974359,,,,,,,,13.2530120482,
1308.948,,,,,,,,,,,,,29.4117647059,50,,
1309.74,,,,,,,,,,,65.7142857143,,,,,
1310.58,,,,,,47.619047619,,51.1111111111,,,,,,,,
1311.06,,,,,,,,,23.3766233766,,,,,,,55
1312.7,36,,,,,,,,,,,,,,,
1313.42,,,,,70.5882352941,,76.9230769231,,,,,,,,,
1313.76,,,,,,,,,,,,,31.3725490196,,14.4578313253,
1314.668,,,,,,,,53.3333333333,24.6753246753,,,,,,,
1315.38,,,,,,,,,,,68.5714285714,,,53.3333333333,,
1315.86,,,,,,,,,,,,,,,,57.5
1318.2,,,,,,,,,25.974025974,,,,,,,
1318.56,,,,,,,,,,,,,,,15.6626506024,
1318.84,,,,,,,79.4871794872,55.5555555556,,,,,33.3333333333,,,
1319.88,,,,,,,,,,,,5.8823529412,,,,
1320.388,,,,,,52.380952381,,,,,,,,,,
1320.78,,,,,,,,,,,,,,,,60
1321.38,,,,,,,,,27.2727272727,31.5789473684,71.4285714286,,,,,
1322.02,,,,,,,,,,,,,,56.6666666667,,
1323.06,,,,,,,,,,,,,,,16.8674698795,
1323.32,,,,,,,,57.7777777778,,,,,35.2941176471,,,
1324.56,,,,,,,,,28.5714285714,,,,,,,
1326.108,,,,,,,,,,,,,,,,62.5
1326.44,,,,,76.4705882353,,,,,,,,,,,
1327.12,,,,,,,,,,,,,,,18.0722891566,
1327.84,,,,,,,,,,,74.2857142857,,,,,
1327.9,,,,,,,82.0512820513,60,29.8701298701,,,,37.2549019608,,,
1328.34,,,,,,,,,,,,,,60,,
1328.968,40,32,,,,,,,,,,,,,,
1329.56,,,,,,57.1428571429,,,,,,,,,,
1331.3,,,,,,,,,31.1688311688,,,,,,,
1331.34,,,,,,,,,,,,7.3529411765,,,19.2771084337,65
1332.5,,,,,,,,62.2222222222,,,,,39.2156862745,,,
1334.3,,,,,,,,,32.4675324675,36.8421052632,77.1428571429,,,,,
1334.76,,,,,,,84.6153846154,,,,,,,63.3333333333,,
1335.54,,,,,,,,,,,,,,,20.4819277108,
1336,,,,,,,,,,,,,,,,67.5
1336.88,,,,,,,,64.4444444444,33.7662337662,,,,41.1764705882,,,
1339.86,,,,,82.3529411765,61.9047619048,,,35.0649350649,,,,,,21.686746988,
1340.7,,,,0,,,,,,,,8.8235294118,,,,
1341.44,,,,,,,,,,,,,43.137254902,,,
1341.74,,,,,,,,66.6666666667,,,80,,,66.6666666667,,70
1342.72,44,,,,,,,,36.3636363636,,,,,,,
1343.5,,,,,,,,,,,,,,,22.8915662651,
1345.64,,36,,,,,87.1794871795,,37.6623376623,,,,45.0980392157,,,
1346.54,,,,,,,,68.8888888889,,,,,,,,
1346.64,,,,,,,,,,42.1052631579,,,,,,72.5
1347.26,,,,,,,,,,,,,,,24.0963855422,
1348.54,,,,,,,,,38.961038961,,82.8571428571,10.2941176471,,70,,
1349.56,,,,,,66.6666666667,,,,,,,47.0588235294,,,
1351.26,,,,,,,,71.1111111111,40.2597402597,,,,,,25.3012048193,
1352.42,,,,,,,,,,,,,,,,75
1354.04,,,,,,,,,41.5584415584,,,,49.0196078431,,,
1354.72,,,,,,,,,,,,,,,26.5060240964,
1355.98,,,,,,,,,,,,,,73.3333333333,,
1356.02,,,,,88.2352941176,,89.7435897436,73.3333333333,,,85.7142857143,11.7647058824,,,,
1356.72,48,,,,,,,,42.8571428571,,,,,,,
1358.26,,,,,,,,,,47.3684210526,,,50.9803921569,,27.7108433735,77.5
1358.76,,,,,,71.4285714286,,,,,,,,,,
1359.46,,,,,,,,,44.1558441558,,,,,,,
1361.2,,,,,,,,75.5555555556,,,,,,,,
1362.1,,,,,,,,,,,,,,,28.9156626506,
1362.36,,40,,,,,,,45.4545454545,,,13.2352941176,52.9411764706,,,
1363.288,,,,,,,,,,,,,,76.6666666667,,
1364,,,,,,,,,,,,,,,,80
1364.8,,,,,,,,,46.7532467532,,,,,,,
1365.3,,,,,,,,,,,,,,,30.1204819277,
1366.148,,,,,,,,,,,88.5714285714,,,,,
1366.5,,,,,,,,77.7777777778,,,,,54.9019607843,,,
1367.42,,,,,,,,,48.0519480519,,,,,,,
1369.008,,,,,,,,,,,,14.7058823529,,,31.3253012048,
